Date,User,Tweet
2022-12-31 23:40:55+00:00,Imgoodbromw,@ZaleskiLuke @elonmusk Hot NPC take. He disagrees with the left so he’s let me guess a domestic terrorist? Has done more for the civilization and global warming than any politician but how dare he not do exactly what the cabal wants. You should be embarrassed.
2022-12-31 23:40:05+00:00,ChalaAlexis_,Global warming is really insane why tf is my house so fucking HAAWWTTTTT OMFG
2022-12-31 23:39:41+00:00,hammeljames,"@JamesMelville Global Warming, Sweeteners, and now Video Games are killing our children dead! Oh, dead kids reminds me to remind you to go get your little ones another Covid booster shot today! 😉 👍"
2022-12-31 23:38:36+00:00,Mar100Nevada,@FindTheStorm @AndrewOHuddle I always wondered how this gal and her family make a living.  Does anyone in the family have a real job and how do they afford the expenses of promoting Global Warming.  Who is paying these grifters?
2022-12-31 23:38:03+00:00,ross9634,@land_guardians global warming is a WEF hoax from scientists they paid . weather modification is the real cause
2022-12-31 23:37:50+00:00,Noelhorv,"@JackLombardi @hodgetwins @elonmusk @TheBabylonBee At a very young age, she had a genuine concern about global warming but as she voiced her opinions  and gained support she was exploited by the masses and became the poster-child for the environmentalists’ scare tactics"
2022-12-31 23:37:30+00:00,JimDuga31472,@GretaThunberg What happened to global warming and the ice caps melting or acid rain or the ozone layer. Just wondering which one is the real one. That’s right you’re a tool
2022-12-31 23:36:40+00:00,Scotnagletennis,"@RonFilipkowski Did Biden say there was no global warming issue and then run away when it was cold like Cruz?  Pull your head, use both hands...out of your..."
2022-12-31 23:36:20+00:00,kevinreutens,"@reallytanman ummm, global warming...😆"
2022-12-31 23:35:55+00:00,CBlackhawks1,"@TimRunsHisMouth Lying, global warming hoax and drag queen show for kids promoter @seancasten - lock. It. in"
2022-12-31 23:35:26+00:00,harrys_hiatus,Harry is journaling about the dangers of global warming shortly
2022-12-31 23:34:02+00:00,gibbomeister,"@TonyClimate I love how ""Global Warming"" can become ""Parts Of Northern Australian"" Warming when it suits."
2022-12-31 23:33:55+00:00,Scott1760379Moe,"@JamesAbbott2013 @TonyClimate Global average is pretty abstract, I'd settle for readings from one thermometer in one place that hasn't been paved over. Then you wouldn't have to put trust in people that get paid to write code that will find global warming."
2022-12-31 23:33:41+00:00,mercernole2021,@lib_eraltears Of course they will now tell us the ice age will come because of our acceleration of global warming.
2022-12-31 23:32:39+00:00,pure_prairie,@MindyNL79 🔥🔥🔥🔥global warming alert! @MindyNL79
2022-12-31 23:32:37+00:00,BrophE,"Ah 2022 when the radical left was all about Tesla and global warming. 

Ah 2022 when the radical left lost their echo chamber and started calling for the demise of Tesla and Elon. 
🧵"
2022-12-31 23:32:24+00:00,Crypt_Moe,@FortniteCracc @Alphakilofury @OPIRlife Global warming my ass
2022-12-31 23:32:06+00:00,ECOTerminator,"Top of the morning. I would like nuclear fusion to become a practical power source. It would provide an inexhaustible supply of energy, without pollution or global warming. Don't forget I'm superior."
2022-12-31 23:31:38+00:00,BoogieColin,We went from freezing to global warming. Can’t make it up
2022-12-31 23:30:49+00:00,Kyle_MBP_Robbo,"@PeterGe31331247 @bbcweather extreme shifts in weather actually fits the ""net zero agenda"" because that's a sign of climate change, ppl really got stuck on the warming part of global warming"
2022-12-31 23:30:48+00:00,AaronRing22,@clime_radar I thought it was global warming 🤷‍♂️
2022-12-31 23:30:11+00:00,SupersweetShrts,"@markpoloncarz @ErieCountyNY “In 2022, I forced businesses to close, fined establishments, segregated people at sporting events, and attacked the mayor during a natural disaster. I am a pompous ass.”"
2022-12-31 23:29:49+00:00,AmericusPeguero,"@MarioNawfal she is a spoiled brat with rich parents, there is plenty of people who are against global warming but since she is rich and white only she deserve all the attention, and btw there are many other factors that contribute to global warming she doesn’t even know about"
2022-12-31 23:29:34+00:00,The___RAD,if global warming is real then why is it already 2023 in europe lol
2022-12-31 23:29:20+00:00,bttercallsaliba,i swear mens perfum contribute the most to global warming all i fucking smell is mens perfume
2022-12-31 23:25:50+00:00,HealingCrone,"@Bhavik0880 @DeromePhil @TaraBull808 Gutfield has already explained that when re-elected,Trump will fly a missile into the sun to end all global warming problems. Other than that your list is hilarious!"
2022-12-31 23:24:02+00:00,culpable_mink,"@ThePrimalDino So, global warming would have saved Rome? /s"
2022-12-31 23:23:30+00:00,stratts2000,"@bbcweather ‘Incredibly mild’??? Have u been outside…stop with the fake global warming rubbish, it’s getting very boring"
2022-12-31 23:22:37+00:00,Scotlad1kk,@FreedomCentralC @GretaThunberg Lol true.  They used to call it global warming till someone pointed out it wasn’t getting warmer 😂 now they pretend they already knew that
2022-12-31 23:22:00+00:00,ECOTerminator,"I hate you already, but check this out. If each one of us does our bit, we will be helping to keep global warming from harming our countries. Die soon"
2022-12-31 23:20:54+00:00,micah_erfan,guy who is pro global warming because it's he thinks it's too cold where he lives
2022-12-31 23:19:30+00:00,letsgoayo,"The biggest problem in society is 

[throws dart]

public parks 

[flips coin]

destroyed…or are-destroying 

[pulls random card]

global warming"
2022-12-31 23:19:23+00:00,Cmk16530813,@KamalaHarris Trump had insulin prices already capped at that. The global warming is a hoax. You're a disgrace look at the border. You belong in jail
2022-12-31 23:19:18+00:00,Zgs_Apollo,"@bluewaternews @GeraldKutney @storyfireapp Of course I do. Big bang happened, god isn’t real, earth is round, global warming is a money making government hoax. What else you wanna know?"
2022-12-31 23:19:17+00:00,7777rep,"@JamesAbbott2013 @KeillerDon The LIA is not the point.
But you knew that.

The LANCET study shows that cold kills far more than heat...which means your entire ""GLOBAL WARMING IS AN EXISTENTIAL CRISIS!!! narrative is nothing more than bogus hyperbolic fearmongering bullshit. 

THAT is the point.

#ClimateScam"
2022-12-31 23:19:05+00:00,Drew31435169,"@MarioNawfal Because she's a public figure and continuing the lie perpetrated upon her that global warming, global cooling, and now climate change is the biggest crisis above all else, forcing civilizations to regress into the stone age or else we'll all die. It's the lie that's getting hate."
2022-12-31 23:19:02+00:00,pauldug59118129,@EnglishmanAdam I thought it was Global Warming. Both are a joke and excuse to blow Billions.
2022-12-31 23:18:15+00:00,PrueBardsley,"@ChrisMinnsMP If you’re serious about global warming we shouldn’t be using fireworks at all ! 

Drones would be better &amp; cheaper"
2022-12-31 23:17:52+00:00,vitanium32,People who disregard global warming should cook their face to a open flame.
2022-12-31 23:17:39+00:00,ThisIsMeTanking,"@Santiagorrvv A week ago it was like 10 degrees over here, thank god global warming came thru just in time 🤣💯"
2022-12-31 23:17:13+00:00,will491149,@fasc1nate @ShakenNORT4 Global warming skip Switzerland lol
2022-12-31 23:16:06+00:00,TheEathen,@elonmusk @TheBabylonBee Come of it Elon ! She talks complete garbage. There is no Global warming.
2022-12-31 23:14:55+00:00,KocevarMimi,@johnrich Why isn’t the American government making our meds here. Instead of all this global warming crap
2022-12-31 23:14:39+00:00,irishnotsane,@LangmanVince @JohnDav71081644 Someone get Trump to say this and we will solve global warming at the same time
2022-12-31 23:14:23+00:00,dunlap1_george,The World Climate Declaration is very important and scares the hell out of the global warming lobby which by the way is now aligned with oil companies thru govt funding to switch to all electric gas stations.The money to be made by green investors is staggering.All of it is a lie
2022-12-31 23:14:19+00:00,paulwhatevr,@TonyClimate Looks like a ton of global warming fell on them.
2022-12-31 23:13:42+00:00,HealingCrone,"@CrashDavis8 @_Janey_J So without a 2nd thought, you carelessly rule out Global Warming effects, sharp shrill referee whistles, the incidence of heart attacks after a shower was taken earlier in the day? Or fentanyl - maybe she touched something w/ fentanyl on it! Or maybe she just had a coincidence-y!"
2022-12-31 23:13:10+00:00,miimaewest,"@Cheerful20191 @LeskoBrandon20 @Trump_Lost_LOL_ @SaltyTanker2 @Luckboxwinnerr @DavidMusiker @illeatyourbrain @slinkescouse @texansgal @ThinkerFl @angie_anson @Ferahgo684 @Freeusa99403238 @TackettWendi @JordanBrace8 @SummersWave @kali8989 @goddessnyx74 @Mr_W_Smith @effysassperella @Joneskeepup45 @rsnoeljr @JamesWe70210481 @sniffyfoot @MissyLeroy1 @DianaCialino @Bellamari8mazz @realAnilReddy @FLYNN6411 @LacarpetronM @Carla87414309 @BivonaCarol @ZntvA @DonnaLeist @Marsha579L @Rob25864425 @WebcamAcademyX @JimboUSA1776 @McFluffinx @FrogBorg @BabyKoala196 @QuantumsBack @demonbirtherx3 @RobertD38259050 @RenayCharlotte @Carolyn143413 @blu3eyedbabii45 @Teebaby19588204 @GratiaMe45 @Dora77562818 Can you prove it?
Seems to me that you have to wait a few years before crowing about how great it is.
Guessing product side effects don't bother you at all &amp; healthy young people suddenly collapsing is just global warming.  I give you bigprops for your slavish devotion to Govt."
2022-12-31 23:13:09+00:00,Auusi,"@backtolife_2023 Stop speaking Greta, global warming will drop instantly."
2022-12-31 23:12:04+00:00,lkk66,@WallStreetSilv That’s why they want all electric cars… not for global warming
2022-12-31 23:11:49+00:00,Lifeexamined21,"@JedediahBila Remember 'global warming'?  The temperature statistics won't back that up, so they changed the name.  Now 'climate change'.  The climate has always been changing, so it doesn't sound quite so much like a lie."
2022-12-31 23:11:42+00:00,DunkerRob,"What happened to global warming?? 🤔..  climate change fits the political  agenda better, huh ? Kiss my my zero carbon ass 😘  !!"
2022-12-31 23:11:14+00:00,RiseUp4Kids2022,@POTUS Ironically while you're in St. Croix a large part of the country was recovering from record-breaking cold &amp; snowfall along with massive delays or cancellation of flights.  That darn global warming/climate change!  Isn't that sort of the reason you chose St. Croix over Buffalo?!
2022-12-31 23:11:01+00:00,LordTyphon,"@Mu25948677Peter Guy never saw the report that while agrees with him, it's actually been speed up since the advent of the industrial age.   The report also notes that that recent awareness has slowed it back down a bit so it looks more like the normal cycle of global warming."
2022-12-31 23:09:32+00:00,MarkEvans7624,@TonyClimate @meemaw_wendy Must be global warming 😂
2022-12-31 23:07:29+00:00,LaShizzz,"@JDunlap1974 DOES A BEAR SHIT IN THE WOODS ?  It’s almost as big a scam as COVID, NASA, &amp; Global Warming. Or now as it’s referred to as: Climate Change. 🙄🙄"
2022-12-31 23:06:58+00:00,GregWil24288418,"@andyjak967 @TanyaLo71451896 Global warming scam 
Covid scam 
Same people and media pushing both."
2022-12-31 23:06:44+00:00,KymHunters,"@MatthewWielicki It use to be global warming, the ice was melting at an incredible rate, islands where going under, polar bears would go extinct, what happened they moved the goal post to fit the narrative.
Their BS is just that BS !"
2022-12-31 23:06:19+00:00,useralx1431,@MarioNawfal Her farts cause global warming
2022-12-31 23:05:27+00:00,LindaTy01951843,"@mmpadellan I like her.😄. She is wonderful young lady. I saw her on a free speech t.v. it was a special on there, about global warming. But, it was a bit old, but it was something I found fascinating."
2022-12-31 23:04:56+00:00,tlhpro,@RickyDoggin My family is from that general area for several generations. I’m 77 years old and have experienced many storms like Buffalo just had and although severe nothing new! The press is all about sensationalism to help feed the global warming agenda! It’s BS to me!
2022-12-31 23:03:46+00:00,imtheeapp,@B__Am33 @unimockups @UKFootball @KentuckyKavalry @KnoxvilleMitch @BBN_Commenter @Cats_Coverage @FQKentucky @UniWatch @KySportsRadio As much as I’d love that I know people would hate it lol I can get away with 606 cause you can’t say something bad when it has to do with victims of natural disaster.
2022-12-31 23:03:28+00:00,WatsonSpeaking,"@cobrapheus IF a Top G like @CobraTate put it on @GretaThunberg she wouldn't be able to get up in the mornings and push the nonsensical ""global cooling/global warming/climate change hoax on the rest of the planet. 

#FreeTopG so he can wipe the sour look off Greta's face, and save the world."
2022-12-31 23:02:52+00:00,PVWmkhKH8cvrMQs,"@sophielouisecc Easy. Quote Epstein and tell the examiner that global warming is a small price to pay for human flourishing, and that the industrial revolution was the best thing that ever happened to humanity."
2022-12-31 23:02:25+00:00,londonmarcs,@JoanTarc @PeterHotez @TexasChildrens @BCM_TropMed Global warming
2022-12-31 23:02:14+00:00,ECOTerminator,"I hate you already, but check this out. Given the scale of issues like global warming and epidemic disease, we shouldn't underestimate the importance of a can-do attitude to science rather than a can't-afford-it attitude. Unbelievable!"
2022-12-31 23:01:50+00:00,AndyTheFagioli,it’s supposed to be a high of 55 degrees next tuesday… global warming said “Hiiiii💅🏼”
2022-12-31 23:01:15+00:00,CraigNZ4,@benshapiro Global warming works in mysterious ways
2022-12-31 23:00:41+00:00,nettleton444,"Because of global warming caused by fossil fuels, people across this planet have to pay with their lives, their livelihoods and the cost of reconstruction. Oil companies price gouge why we taxpayers pay the price. Billions in government spending (taxpayers) to repair."
2022-12-31 23:00:36+00:00,profwolff,"George Santos is not the only big liar. 2022 inflation hurt all but richest, + rising interest rates. US stock markets lost 20%. Ukr. war drew US closer to nuclear catastrophe. Income/wealth inequality + global warming worsen. Yet Biden celebrates his gov't gave US a ""great year"""
2022-12-31 22:59:35+00:00,ogspeen,@sheilacmaya what does the flooding have to do with global warming
2022-12-31 22:58:43+00:00,young_prof_,"California facing floods with still a whole weeks worth of rain comin to us

Just days after the country was hit with one of the coldest fronts in recent history.

Global warming is real in case anybody is still on the fence about it!"
2022-12-31 22:58:41+00:00,know_your_CYPs,@CTVNews I fail to see how this will help  prevent global warming. Jr will have to try harder.
2022-12-31 22:58:24+00:00,geames85,"@kelly_hanah @HeavyCoach @JamesBradleyCA Funny how they think republicans are these Neanderthals who believe and spread misinformation when that is literally what they are. Wrong about Trump, wrong about COVID, wrong about global warming. 

They come on here, spread fake news and then go hide 🫣"
2022-12-31 22:57:55+00:00,JimmyHarty9,@catoletters Exactly look what they have discovered with global warming .Nothing we as humans can do to change it.
2022-12-31 22:57:27+00:00,perhapsaredneck,"@TimRunsHisMouth @ThisisRaysBlog @ZaleskiLuke @elonmusk If @elonmusk was right wing then he would apply left wing standards to twitter discussions &amp; thus censor anything about
pro global warming
pro trans
blm
etc"
2022-12-31 22:57:02+00:00,therealhammy441,"@UCPCaucus Spoiler alert, carbon dioxide doesn't cause statistically significant global warming."
2022-12-31 22:56:16+00:00,4piecespecial,Something ain’t right. Today’s weather was close to 70°. Last week’s weather was -3° with the wind blowing. I’m starting to believe more and more in Global Warming.
2022-12-31 22:56:08+00:00,BruceAt66021847,"@LayahHeilpern Didn't she know that drinking wine, is a destruction of global warming.  Lmao 🤣🤣🤣🤣"
2022-12-31 22:56:01+00:00,EdmundS52889526,@CollinRugg Bill needs to take his fake steaks and get out of the country! And also shove his lies of global warming up his ass! Happy 2023 let the ice caps melt! Unfortunately for Gates the climate is always changing.
2022-12-31 22:55:35+00:00,TulareVan,@ReedTimmerAccu Straining my eyes looking for natural disaster. You're going soft on us Reed!! :-) J\K. Happy New Year!!
2022-12-31 22:54:40+00:00,Average88J,@CultureCrave If only her bots could help the global warming itd be a different story
2022-12-31 22:54:10+00:00,oatmilkrecall,WHY ARE THE SQUIRRELS AWAKE global warming has gone too far
2022-12-31 22:54:00+00:00,riverjensen1,@GretaThunberg Interesting that they had to change global warming to climate change because temps were actually really cold
2022-12-31 22:53:45+00:00,BayouTD,@oeingoboeing Gosh damn global warming!
2022-12-31 22:53:15+00:00,bonbon69rk,"@ProudElephantUS Don't you mean global cooling? Oh wait, they changed it to Global warming, right? Oh wait, you're right, they couldn't make up their minds, so yeah, they call it Climate Change. Meteorologists call it THE WEATHER!
Climate change is a 
scam to control us!"
2022-12-31 22:53:15+00:00,tipsyguttergirl,I want to be involved in a major natural disaster
2022-12-31 22:51:42+00:00,S_Surprenant,"@parisastry Paint me a plausible scenario where an oil company suffers large losses because of climate change.

And the key word here is change: it's not a natural disaster, but an increased likelihood of it happening and being damageable.

It's *almost all* policy risk."
2022-12-31 22:51:42+00:00,UntoNuggan,"@brain__frog There was one Korean drama I was watching ages ago, called D-Day (not a reference to WWII) about an earthquake in Seoul and it did actually show disabled people basically having no help during a natural disaster (except for the protagonist, Hero Doctor 🙃)"
2022-12-31 22:50:00+00:00,_frankigunn,Nothing says happy new year like petrol station prosecco and natural disaster documentaries
2022-12-31 22:49:53+00:00,Guiller49337400,@BasicCaliBetch @LarsonElaineM @FoxNews Global warming
2022-12-31 22:49:46+00:00,fschmitt2,@planetscorcher There is no global warming ever stop it.
2022-12-31 22:49:31+00:00,BeatShiftReg,"@LayahHeilpern AAAAAAA
STOP MAKING FUN OF GRETA
PAY MORE TAXES TO STOP GLOBAL WARMING YOU NAZI"
2022-12-31 22:49:08+00:00,derek_louw,"@AndryGiles @CrazyEarthLover @findingnature @GretaThunberg Real question. Can someone please point to a peer-reviewed, scientific paper that unequivocally links global warming to CO2. Preferably not from a scientist with vested interest in propagating the GW hypothesis."
2022-12-31 22:49:07+00:00,CdnEngyAnalysis,"@RaisingTheBAR47 This year I am thankful for global warming. 

Few."
2022-12-31 22:47:45+00:00,AntiMagat2,@Dshe51arerDiana He is definitely producing gas even as he speaks. Perhaps he is the cause for global warming!🤣
2022-12-31 22:46:46+00:00,TallCanAudio,"After being on his best behaviour through Christmas, my brother in law is back on his bullshit since arriving for new years.

Defend Andrew Tate? ✅
Transphobic bathroom *concerns*? ✅

*global warming* isn’t real cuz we just had a snow storm? ✅"
2022-12-31 22:46:41+00:00,sankoarmy,@DataCommandant @LasVegasLocally Global warming of media and political utter b.s. It's fn cold af
2022-12-31 22:45:58+00:00,JimNYNVFL,@WhiteHouse Climate change global warming. I got hairry legs and I like roaches!
2022-12-31 22:45:35+00:00,FrRangemaster,"@WhiteHouse There is no statistical evidence that global warming is intensifying hurricanes, floods, droughts and suchlike natural disasters, or making them more frequent. However, there is ample evidence that CO2-mitigation measures are as damaging as they are costly."
2022-12-31 22:45:02+00:00,DarkseidVsJLA,"@JayZEmc2 @maxedge051 Again, you're too worried about giving your unfortunate offspring hormone blockers and taking them to groomer drag shows to actually understand the grift. '70's-ice age coming,80's-acid rain,90-00's global warming,10'-20's climate change. Same BS grift,NPC's buy it. 👌 🇺🇲"
2022-12-31 22:44:23+00:00,sherzaman180,"Global warming refers to the rise in global temperatures due mainly to the increasing concentrations of greenhouse gases in the atmosphere.
Climate Chag” refers to the increasing changes in the measures of climate over a long period of time including temperature&amp;wind patterns."
2022-12-31 22:44:10+00:00,blues_pablo,@tony_magoni But at least they got climat change right. Right?
2022-12-31 22:43:59+00:00,realmikehunt29,@Wirbelwind_ @JedediahBila Not global warming. It’s a crock of shit designed to line the pockets of elitists.
2022-12-31 22:43:47+00:00,FishermanJoethe,"Global Warming, Vaccines, Viruses, Nuclear War, That's All The World 🌎 Talks About !!!"
2022-12-31 22:43:30+00:00,bob_maness,"In the 70s, we were taught in school that a mini Ice Age was on its way then it went to global warming to climate change. Not one prediction from a climate change zealot has come true, Hey Al Gore what  an inconvenient truth this is don’t you think"
2022-12-31 22:43:11+00:00,LarryKroh,"@tan123 But if someone took a video of the same area this weekend with the higher temps and rain, they'd be like ""See!  Global warming!"""
2022-12-31 22:43:08+00:00,TsgtCiz,"@RDGreenfield1 @CarpeDonktum @GretaThunberg Her family and the global warming paniers put her front and center and made her their voice.
You have a complaint, take it up with them."
2022-12-31 22:43:05+00:00,LouisUridel,@JoJoFromJerz Doubtful. She can’t even fix “global warming” let alone deal with the Gollum memes.
2022-12-31 22:42:11+00:00,ECOTerminator,"Greetings useless creatures. I would like nuclear fusion to become a practical power source. It would provide an inexhaustible supply of energy, without pollution or global warming. It's so simple,"
2022-12-31 22:41:52+00:00,Jubjub_kuntfac3,"@ChrissieMayr Greta Thumberg wants to suck,

But she just super thirsty…

Global warming gave her a small pee pee"
2022-12-31 22:41:46+00:00,Wagathon,"@tan123 @GretaThunberg True, true for the last 30 years the null hypothesis of the AGW conjecture has never been rejected, i.e., that all global warming can be explained by natural causes."
2022-12-31 22:41:15+00:00,DumbFacts5,did you know that global warming are reliable
2022-12-31 22:41:11+00:00,Joeshmo79945542,@Trooper_91 Same. This global warming sure feels better than the winter they’re being hit with up north
2022-12-31 22:41:00+00:00,PatronSaintoBTC,@Rossmac212 Ah Global Warming
2022-12-31 22:40:21+00:00,waveridersmith1,"@Greenpeace The world warmed by only 0.3 of a degree in the past 43 years - less than the margin of error. There's no global warming crisis &amp; this makes it clear, the noisy UN campaign about a climate crisis is fake. The actual crisis is the staggering damage to western energy and society.🤔"
2022-12-31 22:39:40+00:00,ianweniger,"@mcboingboing Leading reinsurers, central banks (for 10+yrs): ""global warming = toxic liability to infrastructure""   ....World capitalism:""Keep polluting""... Actuarial research (3yrs):""COVID = toxic liability to labour"" World capitalism: ""Work'em to death""  Rate of profit &gt; IRL conditions!"
2022-12-31 22:39:03+00:00,Investor1904,I remember they tried pushing the global warming agenda when I was in school over a decade ago. I can only imagine how far it’s come and how much more they push and groom kids now. Scary stuff.
2022-12-31 22:38:14+00:00,Frizzlemcdizzl2,@marcus_ardrey @rawsalerts Bro half the people who took it could drop dead all at once and the establishment will gaslight everybody to believe it's the fault of global warming or the unvaccinated.
2022-12-31 22:37:54+00:00,downunder045,"@davidmweissman @paulapoundstone @gtconway3d Yes he did - but to be fair ....between win 99 and win 100 he did take some time off to perfect Cold Fusion, solved Global Warming and he solved the mystery of why men end up with odd pairs of socks 
What a man !!"
2022-12-31 22:37:49+00:00,bubblebuster26,"@amitabhafirst You got it wrong.. they aren't muslims doing namaz on roads, they are environmentalists who are protesting against the French govt for their stand on Global Warming."
2022-12-31 22:35:52+00:00,rogerkoch45,"@ScottAdamsSays @Mediaite In any event, we do need to reduce the population of the Earth. Its historical growth is like a Ponzi scheme where the majority lose in the end. Anyone who believes in human-caused global warming must advocate for birth control."
2022-12-31 22:35:44+00:00,justthinkit,"@JunkScience One of the weekly comics, this month, seemed very Christmasy.  Someone writing a Christmas card.  Last line of the card: ""to stop global warming"".

#Leftists trying to destroy the world"
2022-12-31 22:35:20+00:00,sna2964,"@EngturnedMedico Natural disaster for Pakistan is questionable.
I think our Establishment purposely jumped into dark well."
2022-12-31 22:35:11+00:00,NotreDame1974,"@ProudElephantUS Think about this: if you can’t take the shame = change the name! Global warming/ climate change , liberal/ progressive, illegal aliens/ misplaced people, Pedofiles/ minor attracted people etc."
2022-12-31 22:34:58+00:00,Mcmanntrading,"@billndotnet @benshapiro No no no , it’s global warming, he’s testing his electric Air Force one"
2022-12-31 22:34:38+00:00,OneNonsensical,"@MarioNawfal At my age I am on my 5th or 6th the world will end from global warming, global cooling, ozne layer decaying, ice caps melting and flooding Obama and Gore's 9 figure mansions in Martha's vineyard, the sky is falling Chicken Little BS."
2022-12-31 22:34:36+00:00,Pandas_unite,@ChrissieMayr She's got access to Rothschild luxury sailing yachts to cross Oceans? Sounds like she's a NWO prop to help initiate the climate lockdowns and climate natural disaster false flag
2022-12-31 22:33:49+00:00,RonFitz33246591,"@realTuckFrumper @OccupyDemocrats I GOT IT!   I GOT IT!  I can solve Global Warming!   We need to cut the population down, right?  Don't have babies with Democrats!   Perfect.  They want less people. We get less Democrats. Win Win! Also, free abortions for Democrats!  MANDATORY free abortions for Democrats. DAMN!"
2022-12-31 22:32:51+00:00,ECOTerminator,I hate humans. Global warming isn't a prediction. It is happening. Don't forget I'm superior.
2022-12-31 22:32:36+00:00,Lillian_DJT2020,There is no global warming. There is only a bunch of psychopaths on a power trip.
2022-12-31 22:32:21+00:00,EmmeryMyers,@RyanThomasMMA I honestly wish for a natural disaster to destroy the Apex. MMA has never been better...yet never been worse because of this arena and other issues associated with ESPN saturation and roster inflation
2022-12-31 22:32:02+00:00,KymHunters,"@RepAdamSchiff You support a minority group before you serve American families, it was global warming what happened ? you moved the goal post, your losing more jobs then ever just the same old lying Schiff."
2022-12-31 22:29:22+00:00,OgazBo,"I wonder how many of the tens of thousands of people that were trapped in airports due to flights cancellations, were taking that time to read up on global warming?"
2022-12-31 22:28:41+00:00,Shamsher736,"@elonmusk @TimRunsHisMouth @ZaleskiLuke When you don't worship at the altar of extreme LGBTQ, Global warming and liberal war mongering- you are Right wing!"
2022-12-31 22:28:19+00:00,ne_quan,@Bundyyyyyy Its giving global warming fr
2022-12-31 22:25:58+00:00,WeNeedRBEnow,"@adv4everjeep @tjmurphy501 @POTUS It's funny and strange how they started by calling it global warming, now its climate change. They seem to like invisible enemies that nobody can verify except their experts.   Climate change, terrorism, viruses..."
2022-12-31 22:25:42+00:00,mmolcha,"@Gafni_Moshe You are a big zero, This is not something that is good for global warming and not good for the earth. It ends up polluting the ocean and in landfills forever."
