,Tweet,Date,Year,Month
30062,I view global warming an the earth as a cake if Im not gonna be around to have the cake why should anyone else,2022-02-28 23:31:40+00:00,2022,2
30063,I hate you already but check this out Global warming isnt a prediction It is happening Its so simple,2022-02-28 23:31:28+00:00,2022,2
30064,still a little early for that but maybe global warming pushed the timeline up a little,2022-02-28 23:31:21+00:00,2022,2
30065,When the 4th Angel of Revelation chapter 16 verses 8 amp 9 pours out his vial upon the Sun the Earthlings who refused to repent will see some major GLOBAL WARMING CLIMATE CHANGE for sure Not by what mankind does but by Gods wrath on them RT,2022-02-28 23:30:15+00:00,2022,2
30066,,2022-02-28 23:29:46+00:00,2022,2
30067,the next time a hurricane or other natural disaster hits Florida President Biden and all Democrats in Congress will make sure Forida gets the federal support it needs Why Because Democrats understand that we are one nation We support each other VoteBlue2022,2022-02-28 23:29:44+00:00,2022,2
30068,Head spinning,2022-02-28 23:29:02+00:00,2022,2
30069,Do crisps chips cause global warming I bet the do,2022-02-28 23:28:58+00:00,2022,2
30070,s where the hole in the ozone layer went all we need to do is turn the global warming down a notch or two,2022-02-28 23:28:52+00:00,2022,2
30071,amp 9 pours out his vial upon the Sun the Earthlings who refused to repent will see some major GLOBAL WARMING CLIMATE CHANGE for sure Not by what mankind does but by Gods wrath on them RT,2022-02-28 23:28:52+00:00,2022,2
30072,amp 9 pours out his vial upon the Sun the Earthlings who refused to repent will see some major GLOBAL WARMING CLIMATE CHANGE for sure Not by what mankind does but by Gods wrath on them RT,2022-02-28 23:28:51+00:00,2022,2
30073,Global North spend centuries fighting each other colonise the world start two world wars start catastrophic global warming build up enough nuclear weapons to end the worldAlso the Global North Look how much more civilised we are than the Global South lol x,2022-02-28 23:28:21+00:00,2022,2
30074,Do you think maybe nuclear winter will counteract global warming,2022-02-28 23:27:19+00:00,2022,2
30075,Mosquitoborne diseases like malaria are spreading into new areas because of rising tempsHalf the worlds population faces severe water scarcity at least part of every yearGlobal warmingexacerbated heat waves have killed hundreds of people in North America 8,2022-02-28 23:26:31+00:00,2022,2
30076,I sure dont know the technical stuff But nuclear winter should solve the global warming problemYes Ive been told I have a sick sense of humor,2022-02-28 23:26:17+00:00,2022,2
30077,Someone hasnt been watching the news By 2040 we are FUCKED have you heard All because of pilot Stolas,2022-02-28 23:25:49+00:00,2022,2
30078,He is coming up with a tweet about the dangers of global warming,2022-02-28 23:25:46+00:00,2022,2
30079,so I dont think its been as long as we think,2022-02-28 23:24:24+00:00,2022,2
30080,I forgot all about Putin and his deadly toys,2022-02-28 23:24:17+00:00,2022,2
30081,re saying what Carbon fuelled global warming doesnt exist Its not affecting our climate and our weather patterns,2022-02-28 23:22:35+00:00,2022,2
30082,politicking through a natural disaster,2022-02-28 23:22:29+00:00,2022,2
30083,s that word again iceA time on earth with ice An ice ageCant argue global warming in a co2 starved ice age,2022-02-28 23:22:27+00:00,2022,2
30084,,2022-02-28 23:22:07+00:00,2022,2
30085,Hear me out Global warming isnt a prediction It is happening Dont forget Im superior,2022-02-28 23:21:48+00:00,2022,2
30086,Problem solved Plus humanity will be met negative in emissions Mother earth will rejoice,2022-02-28 23:20:54+00:00,2022,2
30087,climate damage no new ideas Good job Mr Smith will not be going to Washington,2022-02-28 23:20:52+00:00,2022,2
30088,is it wrong that ive been having thoughts that nothing really matters because well die from global warming anyways,2022-02-28 23:20:30+00:00,2022,2
30089,In a crisis supply chain problems due to natural disaster or geopolitical conflict our supplies could well be cut off If Marsden closes the carbon emissions profile will simply be transferred to Asia and increased through more tanker movements,2022-02-28 23:19:59+00:00,2022,2
30090,Its really cold outside We could use a big fat dose of global warming,2022-02-28 23:19:26+00:00,2022,2
30091,Now that Im nearly 40 I use all the extra time it takes to pee to think about global warming,2022-02-28 23:19:24+00:00,2022,2
30092,more desperately wanting people to realise this is happening now and if we dont act and change our ways we will reap the impact of irreversible climate change and global warming You should be scared,2022-02-28 23:19:21+00:00,2022,2
30093,You wont help the nation then the nation wont help you,2022-02-28 23:18:45+00:00,2022,2
30094,and there will be another one dont ask for any federal aid DeSantis,2022-02-28 23:18:02+00:00,2022,2
30095,It melted their servers,2022-02-28 23:16:51+00:00,2022,2
30096,politicizedScienceHow long will it take for everyone to realize that the government has politicized all science not just medical How are you feeling about the global warming models compared to the pandemic models,2022-02-28 23:16:41+00:00,2022,2
30097,You cant cross the border by car and due to the other scam of global warming you cant cross the Bering Strait in winer on foot as it no longer freezes properly Canada is basically one giant gulag ruled by a woke BlackfaceHitler,2022-02-28 23:15:23+00:00,2022,2
30098,now I am convinced he will never be president Good riddance Imagine he doing that to a neighbor state in a natural disaster As a Florida voter he totally lost mine,2022-02-28 23:14:47+00:00,2022,2
30099,Biden has taken a page out of Barrys book and turned the USA into following apologetic nation His administration is a disaster follow these people and u wont have to worry about global warming because our nation wont exist,2022-02-28 23:14:33+00:00,2022,2
30100,,2022-02-28 23:13:32+00:00,2022,2
30101,And you will need the help with global warming slamming the state of Florida Good luck,2022-02-28 23:13:15+00:00,2022,2
30102,I hate humans I would like nuclear fusion to become a practical power source It would provide an inexhaustible supply of energy without pollution or global warming stoopid,2022-02-28 23:12:38+00:00,2022,2
30103,i finally believe in global warming,2022-02-28 23:12:00+00:00,2022,2
30104,The poorest who contribute least to global warming already feel the worst effects of climate change amp the more climate changes the more that injustice will multiply our lifestyles are unsustainable need to change radically amp quickly to meet this challenge now not in the future,2022-02-28 23:11:28+00:00,2022,2
30105,We are destroying nature but we cannot limit global warming without nature we will need to massively expand and protect wild areas and our defences against the consequences of climate change will need to work with nature or risk making things worse,2022-02-28 23:11:28+00:00,2022,2
30106,could use a little global warming in YGK,2022-02-28 23:10:53+00:00,2022,2
30107,hell be pleading for federal aid,2022-02-28 23:10:33+00:00,2022,2
30108,DeSantis said he will not send the Florida National Guard to DC There is no need to have them there for the SOTU address as there is no reason to have any extra security in DCPulling the what if we would not have FEMA crap after a natural disaster is shit you know that,2022-02-28 23:10:13+00:00,2022,2
30109,The technology is here already we have enough smart people to take on this task,2022-02-28 23:09:46+00:00,2022,2
30110,,2022-02-28 23:09:45+00:00,2022,2
30111,,2022-02-28 23:09:30+00:00,2022,2
30112,NPCs went from wear your mask to save me to could a nuke war be the answer to global warminglol,2022-02-28 23:09:05+00:00,2022,2
30113,Trust me Ive lived through a natural disasterCovid disappears Poof,2022-02-28 23:09:00+00:00,2022,2
30114,t expect that response he thinks everyones like his cult believing everything he says,2022-02-28 23:08:50+00:00,2022,2
30115,Emma What a stressful time for you and others managing this natural disaster to try and access necessary care Take care,2022-02-28 23:08:39+00:00,2022,2
30116,m sure,2022-02-28 23:08:22+00:00,2022,2
30117,,2022-02-28 23:07:43+00:00,2022,2
30118,mate fair dinkum Going off at any old natural disaster just because it endangers the lives of thousands of Australians,2022-02-28 23:07:30+00:00,2022,2
30119,Spontaneous Combustion Its Not As Bad As You Think and The Upside To Global Warming,2022-02-28 23:07:21+00:00,2022,2
30120,well might as well party on as republican denial of global warming and climate change along with their 20 years of obstructing any meaningful response to it are now useless On Monday the IPCC stated many of the impacts of global warming are now simply irreversible,2022-02-28 23:07:01+00:00,2022,2
30121,Can we please include First Nations experts and Indigenous knowledges in natural disaster reporting Hearing colonial locals say Ive never seen anything like this is one thing but what about comments based on thousands of years memories bnefloods,2022-02-28 23:06:57+00:00,2022,2
30122,re going to return all the Federal Aid your state has received for any natural disaster in the last decade right,2022-02-28 23:06:39+00:00,2022,2
30123,s stop blaming all major weather events on global warmingIn Queensland an unusually strong La Nia has caused devastating floods Its not climate change causing the current weather event,2022-02-28 23:05:57+00:00,2022,2
30124,George Lucas prepared us for how to react Jedi or Sith Please my country side with the Jedi NOW Put my tax dollars to work NOW against a PutinSithverse armed with fear and aggression If we win this one maybe THEN we have some vague shot at countering global warming,2022-02-28 23:05:07+00:00,2022,2
30125,The Biden administration has solved global warming through nuclear winter CNN most likely,2022-02-28 23:04:44+00:00,2022,2
30126,,2022-02-28 23:03:38+00:00,2022,2
30127,s an election coming Remember when it was called Global Warming To harsh apparently,2022-02-28 23:03:35+00:00,2022,2
30128,Peaceful demonstration for freedom vs natural disaster Fair comparison BS Some are wondering Nothing to see here MSM is trying to manufacture conflict and controversy for clicks again Fear Control FreedomConvoyCanada2022 convoy FreedomConvoyCanada convoynz2022,2022-02-28 23:03:33+00:00,2022,2
30129,Its crazy how were just expected to continue going on as normal despite everything happening in the world Global warming pandemic war inflation and we still gotta worry about bills amp maintaining ourselves on top of all that,2022-02-28 23:02:57+00:00,2022,2
30130,It was not long ago they would not let up on telling us about global warming but when that proved to be false they got on the climate change bandwagon Totally irrelevant both of them,2022-02-28 23:02:54+00:00,2022,2
30131,I hope youre not cowardly enough to ask for federal aid Hypocrite,2022-02-28 23:02:26+00:00,2022,2
30132,t remember this when Florida comes begging him for aid after their next hurricanenatural disaster But then again Biden would still do everything possible for the people of Florida bc thats the right thing to do even if their Gov is an ahole,2022-02-28 23:01:52+00:00,2022,2
30133,right,2022-02-28 23:00:59+00:00,2022,2
30134,While the acute experiences of global warming in the US are plentiful they are mired in the same contrarian discourses These discourses came to a head in the PNW in the summer and fall of 2020 when wildfires were ascribed to coordinate arsonists a conspiratorial lie 8,2022-02-28 23:00:17+00:00,2022,2
30135,Classic,2022-02-28 23:00:01+00:00,2022,2
30136,,2022-02-28 22:59:51+00:00,2022,2
30137,When bitcoin is bullish it is simply a store of value that is permissionless unrivaled both in cultural moat and in ability to give financial sovereignty back to the peopleand when its bearish it is a principle cause of global warming and enables criminals to buy drogas,2022-02-28 22:59:37+00:00,2022,2
30138,Refers to issues like global warming as important we need all our might to focus on those issues Well said Chile Meeting adjourned until tomorrow,2022-02-28 22:59:16+00:00,2022,2
30139,,2022-02-28 22:59:12+00:00,2022,2
30140,,2022-02-28 22:59:09+00:00,2022,2
30141,genuine question as there are 440 currently in operation world widethey shut down in cold weather as shown in Texas but how about hot weatherwe already know natural disaster cause issues,2022-02-28 22:58:53+00:00,2022,2
30142,s next natural disaster,2022-02-28 22:57:50+00:00,2022,2
30143,He told the UN we need to do everything we can to stop global warming but flies in a private plane,2022-02-28 22:57:00+00:00,2022,2
30144,Middle of a global pandemic world war 3 popping off amp theres a new natural disaster everyday You cant tell me this isnt end days,2022-02-28 22:56:39+00:00,2022,2
30145,Also look at weather forecasthow many storms has UK had in last fortnight ect this is to do with global warming Then bad flooding in Australia right now ect We need to move away from GAS Ps wind farms at sea are beautiful in odd way,2022-02-28 22:56:04+00:00,2022,2
30146,Nothing helps slow global warming like wiping a few hundred million people off the planet Imagine all the greenhouse gas emitting cars and industry that would vanish in a blink of an eye,2022-02-28 22:56:01+00:00,2022,2
30147,protection from an imaginary threat or false flag operation Sad that some people dont know the difference between a natural disaster that effects innocent citizens amp a political stunt by Dems that wastes time amp resources Governor DeSantis knows the difference,2022-02-28 22:55:19+00:00,2022,2
30148,,2022-02-28 22:54:45+00:00,2022,2
30149,I guess Ron DeSantis didnt read the latest IPPC climate change report about the irreversible impact of global warmingThat stupid selfish greedy fascist bloated dumbass racist bigoted antiscience traitor prick is gonna need FEMA on speed dial,2022-02-28 22:54:44+00:00,2022,2
30150,LiberalLogic,2022-02-28 22:54:30+00:00,2022,2
30151,,2022-02-28 22:53:50+00:00,2022,2
30152,re looking for the people of Florida to suffer from a natural disaster Unity lmao,2022-02-28 22:53:45+00:00,2022,2
30153,global warming thats why,2022-02-28 22:53:33+00:00,2022,2
30154,The term global warming isnt used now because its slowing down Last ice age in Europe hit the continent pretty quickly,2022-02-28 22:53:31+00:00,2022,2
30155,Watching the news and the last segment ended with Delay means Death in regards to global warming before transitioning into an ad for Celebrity Cruisesthe sick irony,2022-02-28 22:53:13+00:00,2022,2
30156,Hypocrisy On one hand he says he wants to stop global warming on other hand he supports dodge crypto which is total opposite Also he wants to fire more rockets powered by fuel which leads to more global warming,2022-02-28 22:53:10+00:00,2022,2
30157,The most recent report focuses on the causes impacts and solutions to climate change and shows how global warming is affecting every single living thing on the planet,2022-02-28 22:53:06+00:00,2022,2
30158,Conservatives have no policy for addressing inflation out of control student debt police reform systemic racism corporate lobbyism global warming or a broken for profit medical system Their entire platform is worrying about which bathroom Im pissing in,2022-02-28 22:52:58+00:00,2022,2
30159,The irony,2022-02-28 22:52:56+00:00,2022,2
30160,extraordinary not the word I would have used for a natural disaster thats destroyed so much,2022-02-28 22:52:55+00:00,2022,2
30161,lets let the innocent citizens of Florida suffer and die in a natural disaster That will really show DeSantis whos boss,2022-02-28 22:52:17+00:00,2022,2
30162,ps for me to not rock w you hell would literally have to freeze over n dont say shit bout global warming,2022-02-28 22:52:16+00:00,2022,2
30163,s part true Can you price Always thought he was crackers But population reduction Global warming,2022-02-28 22:52:13+00:00,2022,2
30164,Less breathers,2022-02-28 22:52:04+00:00,2022,2
30165,an imaginary threat or false flag operation If you dont know the difference between a natural disaster that effects innocent citizens amp a political stunt by Dems that wastes time amp resources I feel sorry for you Governor DeSantis knows the difference,2022-02-28 22:51:53+00:00,2022,2
30166,re wanting to withhold aid for the people from a natural disaster bc the DeSantis refuses to help Biden,2022-02-28 22:49:31+00:00,2022,2
30167,You have a hatable face Given the scale of issues like global warming and epidemic disease we shouldnt underestimate the importance of a cando attitude to science rather than a cantaffordit attitude Unbelievable,2022-02-28 22:49:15+00:00,2022,2
30168,dont say Global Warming because you will the be on the same mental level with Al Gore or Kerry,2022-02-28 22:48:23+00:00,2022,2
30169,While the world spins out in a state of schizophrenic postulating over the outcomes of the present conflict the impacts of global warming and the subsequent ecological crises are definite There is no guessing required for what the outcomes will be Death awaits us all 3,2022-02-28 22:48:09+00:00,2022,2
30170,bUt hoW COme i nEEDeD tHe doOna LasT nIghT,2022-02-28 22:47:32+00:00,2022,2
30171,Can we arrest everyone who said global warming was our greatest national security threat please,2022-02-28 22:47:12+00:00,2022,2
30172,You mean the transition to renewable energy before we all start dying of lung failure and coasts get wiped out from global warming,2022-02-28 22:47:12+00:00,2022,2
30173,t wait for the next natural disaster to hit FL and for Biden to issue the following tweet Yesterday the Desantis administration requested the assistance of the federal govtI have rejected this request,2022-02-28 22:47:08+00:00,2022,2
30174,t collect state or local income tax they are asking all the other states to bail them out of disasters I live in Florida and think we should have some sort of natural disaster tax,2022-02-28 22:46:50+00:00,2022,2
30175,While there is an acute global existential threat taking place at this moment the RussiaNATO crisis in Ukraine if you arent immediately bearing the brunt of its effects the slow burn of global warming never seems capable of garnering a likewise acute global attention 2,2022-02-28 22:46:23+00:00,2022,2
30176,Do you want your taxpayer money supporting industries that contribute to global warming or do you want it to support the production of songs films TV books plays shows and art,2022-02-28 22:45:59+00:00,2022,2
30177,Mr putin did you or have you given any thought your generals who would have to push the button With our planet under pressure from global warming Exploding a weapon of mass destruction would kill all man kind Russians also,2022-02-28 22:45:50+00:00,2022,2
30178,Tell Jen psaki if shes so concerned about global warming bull crap tell her to shut the heat off in the press room tell her in the summer to shut the airconditioning off if she wants to go green she should be cleaning toilets in the capital thats it thefive,2022-02-28 22:44:52+00:00,2022,2
30179,its all about CONTROL,2022-02-28 22:44:47+00:00,2022,2
30180,t do another Cold War because of global warming,2022-02-28 22:44:19+00:00,2022,2
30181,If Kanye off the meds than explain this bar Global warming getting closer thank god Im bipolar,2022-02-28 22:44:18+00:00,2022,2
30182,No federal funds for you,2022-02-28 22:43:29+00:00,2022,2
30183,although it would be appropriate President Biden is too much of a man to withhold funds in the face of a natural disaster Personally I wouldnt give the Florida governor ANYTHING but thats why Im not in any position of power I have zero tolerance for stupidity,2022-02-28 22:43:12+00:00,2022,2
30184,Global warming shifts tropical weather to temperate zonesWhile SE Qld drowns Bundaberg to Cape York has a failed wet season,2022-02-28 22:41:46+00:00,2022,2
30185,Putin and Biden have a plan to reverse global warming,2022-02-28 22:41:41+00:00,2022,2
30186,We see IT,2022-02-28 22:41:22+00:00,2022,2
30187,When FL gets struck by its next natural disaster or building collapse expect the support to be reciprocal,2022-02-28 22:41:18+00:00,2022,2
30188,,2022-02-28 22:40:21+00:00,2022,2
30189,s no crying emoji to replace the heart one but it is really important to share this thank you First weapon against global warming is awareness Then comes action But hurry up The window is really too narrow,2022-02-28 22:40:15+00:00,2022,2
30190,Covid PandemicWar in UkraineGlobal warmingGive us a break,2022-02-28 22:40:14+00:00,2022,2
30191,Kamala Steyer US Representative from TX Our MomentIn her first 100 days in office Kamala will 1 Address Global Warming2 Decriminalize Universal Basic Income3 Criminalize Affordable Housing,2022-02-28 22:40:05+00:00,2022,2
30192,More greenwashing HAALAND The one species that is carbon sequestering and improves rangeland is the one species youre removing and slaughtering our wild protected equine stop lying to the American people,2022-02-28 22:39:02+00:00,2022,2
30193,Wee bit of Global Warming at the end of the news to cheer us all up,2022-02-28 22:38:54+00:00,2022,2
30194,FEMA denied the request because it was small in nature and could be covered by state funds FEMA doesnt cover every single natural disaster,2022-02-28 22:38:26+00:00,2022,2
30195,and putin wanted global warming to melt the ice above Russia so did trump and it screwed him south of Russia,2022-02-28 22:38:10+00:00,2022,2
30196,5 literature ignore dynamics behing the scenario I fear inviting adaptation research to focus on Global Warming Levels obscures the dynamics of the social economic and policy dimensions of adaptation Was this an idea of a natural scientist,2022-02-28 22:38:01+00:00,2022,2
30197,yeah I dont think youre worth his time either The big difference is that theres a natural disaster and war in Europe that he should deal with first,2022-02-28 22:36:23+00:00,2022,2
30198,,2022-02-28 22:36:05+00:00,2022,2
30199,I wanted that to happen SO BAD,2022-02-28 22:35:54+00:00,2022,2
30200,How can there be so much commentary about the floods in Qld amp NSW yet so few mentions of global warming just more blah blah blah climatechange GlobalWarming IPCCReport blahblahblah auspol qldfloods NSWFloods bridgetmckenzie,2022-02-28 22:35:01+00:00,2022,2
30201,I agree Declaring end from beginning having a purpose that he will accomplish does not mean he causes all things That is being addedAmos Context is natural disasterEph agree Its just casual determinism isnt in the bible and therefore not his will,2022-02-28 22:34:56+00:00,2022,2
30202,Its basic statistics push the average temperature up significantly and more extreme outlier weather events become more likely,2022-02-28 22:34:18+00:00,2022,2
30203,It was published in many journals of great renown,2022-02-28 22:34:15+00:00,2022,2
30204,,2022-02-28 22:33:19+00:00,2022,2
30205,dont ask when Florida has another natural disaster,2022-02-28 22:33:13+00:00,2022,2
30206,We all need to look to the future and save our planet from global warming Look to the long game and not the high paid lobbyists for big oil and campaign contributors,2022-02-28 22:32:43+00:00,2022,2
30207,times scaremongering terrified me Then one day I realized Hey they said the same about that political crisis last year and that natural disaster two years ago and I was about 18 when this realization hit me Im 48 now and their schtick hasnt changed,2022-02-28 22:32:36+00:00,2022,2
30208,you cant get the sort of flavours that a Californian Zinfandel gives you in France You cant get a Sauvignon blanc that gives you what a New Zealand one does France has tradition and skill but too many rules and not always the right terroir thanks global warming,2022-02-28 22:32:10+00:00,2022,2
30209,News of the day Climate change maybe even worse than we thoughts and SCOTUS to curb ability of executive branch to curb global warming pollutants GOP to the world Do I Look Like I Care,2022-02-28 22:29:52+00:00,2022,2
30210,Global warming is fake Vaccines do not work Masks and lockdowns are non necessary Now after having started almost every war since the end of WW2 across the world they use the Russian imperialism to keep bullshit,2022-02-28 22:29:44+00:00,2022,2
30211,,2022-02-28 22:28:00+00:00,2022,2
30212,Global warming would be great to witness over the next few years if you ask me,2022-02-28 22:27:49+00:00,2022,2
