,Tweet,Date,Year,Month
50097,An established long term strategy to deal with Global Warming is carbon sequestration which is very expensive No country today considers this to be an ideal solution My new technology is the first patented example of heat sequestration or trapping the suns energy,2022-07-31 22:54:46+00:00,2022,7
50098,The leading market used to be software and pharmaceuticals I can almost guarantee the next biggest upcoming industry will be in carbon collection a worldwide awakening that Oops turns out Global Warming is the real deal whatll we do about mass carbon collection will be key,2022-07-31 22:54:39+00:00,2022,7
50099,s contribution to global warming is considerable,2022-07-31 22:54:36+00:00,2022,7
50100,heat from global warming going that far south maybe he will spontaneously combust We can hope,2022-07-31 22:54:32+00:00,2022,7
50101,however this is proof that global warming is also real,2022-07-31 22:53:00+00:00,2022,7
50102,They have kept temperatures in the worldfor about a 120 years give or take a few Ontop of that MIT among other top universities have drilled into the polaricecaps as far back as 10k years proving hotcold variations,2022-07-31 22:52:57+00:00,2022,7
50103,go back and look at all the doom and gloom predictions back to the 70s ice age acid rain global warming its all bullshit dont be a sheep,2022-07-31 22:52:52+00:00,2022,7
50104,,2022-07-31 22:52:19+00:00,2022,7
50105,The heat radiating from my sunburn is not helping global warming,2022-07-31 22:52:03+00:00,2022,7
50106,deadly flooding in our neighboring state we have had our share of deadly flooding all related to climate change amp global warming amp Russia holding the world hostage over oil amp you dont want to support clean renewable energy in Wv,2022-07-31 22:51:43+00:00,2022,7
50107,for his flood and then go back to saying Drill baby drill and continue to deny about global warming and fight any and ALL attempts to move towards renewables So who is having no sympathy for the future,2022-07-31 22:51:30+00:00,2022,7
50108,Why does everyone have to politicize it,2022-07-31 22:51:03+00:00,2022,7
50109,Scotland not so mci So hmmm how has this happens o yes climate changeglobal warming,2022-07-31 22:50:41+00:00,2022,7
50110,Did you know the earth wobbles on its axis and weather is affected by it we are just going through the normal phases of earths cycles,2022-07-31 22:50:35+00:00,2022,7
50111,I predicted global warming,2022-07-31 22:50:16+00:00,2022,7
50112,Time it stopped,2022-07-31 22:49:54+00:00,2022,7
50113,Listen Global warming exists and you cant change my mind Theres NO WAY its this hot,2022-07-31 22:49:05+00:00,2022,7
50114,t forget getting rid of bit coin Total contributor to global warming,2022-07-31 22:48:59+00:00,2022,7
50115,The planet is still in the period of warming after an ice age Thats a fact Serious question how does that affect man made global warming theories,2022-07-31 22:48:49+00:00,2022,7
50116,then why doesnt the cabal who makes billions from Agribusiness just use their influence to stop the scum from cutting down the Amazon rainforest which soaks up the Co2 Because they are the SCUM,2022-07-31 22:47:12+00:00,2022,7
50117,We never had 52 of snow here in IL but back in 76 we did wow that has never happened before So stuff happens What is your point did global warming do it or did it just happen Are you scientists meteorologist what facts do you have other than temp,2022-07-31 22:47:05+00:00,2022,7
50118,s also fucked up to get mad at her for saying something about herself because it doesnt apply to other people the world is literally going to end because of global warming,2022-07-31 22:46:47+00:00,2022,7
50119,A Prove the green mafia exists Who is the green mafia What is it B Prove global cooling was the dominant theory over global warmingC I would like to see at which point where I sanitize Bill Gates,2022-07-31 22:46:09+00:00,2022,7
50120,t just warming there are other weather events and some extreme cooling that people to use to say how can it be global warming,2022-07-31 22:45:59+00:00,2022,7
50121,yo You are seriously a dysfunctional parent and are damaging your kids to let them think their lives are ending over your political views on Global Warming,2022-07-31 22:45:06+00:00,2022,7
50122,,2022-07-31 22:44:17+00:00,2022,7
50123,ClimatePhobia cult says blotting out the sun will reverse global warming An admission that the sun is the driver of climate not CO2 WEF will say or do anything to feign relevance where absolutely none is due Disband this tax sucking cult cdnpoli WEFisPureEvil,2022-07-31 22:43:55+00:00,2022,7
50124,all these heat warnings record temps droughts and Im just shaking my head that none of the governments or corporations being impacted financially did a damn thing to prepare despite climate scientists warning this would happen if we didnt curb global warming decades ago,2022-07-31 22:43:42+00:00,2022,7
50125,s how this all started say what we want if you want the grant money same with all the science behind global warming grant money plenty of better science with completely different conclusions not funded by a agenda,2022-07-31 22:43:00+00:00,2022,7
50126,when theres a cold snap that same person will say So much for global warming,2022-07-31 22:42:53+00:00,2022,7
50127,of carbon so yelling about Kim Ks jet to use slightly less fuel doesnt change much It just a gives antiwoke people a way to discredit real data like animal farming contribution to global warming and how we can make an effort to move off meat to help,2022-07-31 22:42:15+00:00,2022,7
50128,,2022-07-31 22:41:20+00:00,2022,7
50129,Global warming Taylors version,2022-07-31 22:40:56+00:00,2022,7
50130,Global Warming Is A Hoax,2022-07-31 22:40:22+00:00,2022,7
50131,you liberals never let a tragedy pass by do you The last flash flood of this caliber happened around 1936 Was that climate change Or Global warming Maybe the ozone layer hole No it was acid rain nope maybe it was the coming ice age,2022-07-31 22:39:03+00:00,2022,7
50132,Are we going to start the whole Jetsons debate about there being no grass on Earth due to global warming or something from back when Cracked was a household internet name,2022-07-31 22:38:15+00:00,2022,7
50133,Facing a 1000 Year Flood Governor of Kentucky denies Global Warming,2022-07-31 22:38:14+00:00,2022,7
50134,I am now certain that nationalizing the economy would solve global warming,2022-07-31 22:36:15+00:00,2022,7
50135,global warming is a scam invented by the people who wanted to offshire western industry to China for cheaper labor,2022-07-31 22:35:51+00:00,2022,7
50136,all my teacher friends are like summer is over and im like global warming will create an eternal summer soon,2022-07-31 22:35:18+00:00,2022,7
50137,You make everything hot,2022-07-31 22:35:06+00:00,2022,7
50138,I dont wanna brag but I live in a pretty low natural disaster risk area,2022-07-31 22:34:58+00:00,2022,7
50139,circa hereThe last few days have been very intense for the place I recently started calling home my town has been devastated by a natural disaster and was under a state of emergency My family and I have evacuated and are safe and well but many people have lost everything,2022-07-31 22:34:46+00:00,2022,7
50140,s true We can add global warming to our record number of championships,2022-07-31 22:32:51+00:00,2022,7
50141,t democrats blaming a natural disaster on homosexuality or throwing paper towels to victims who lost their family members,2022-07-31 22:32:31+00:00,2022,7
50142,the worst one in history Mother Nature is fed up with us and doing her best to get rid of the parasites that are fucking up her planet,2022-07-31 22:32:28+00:00,2022,7
50143,venus planet of love was destroyed by global warming,2022-07-31 22:32:17+00:00,2022,7
50144,one week of warm temperatures cooler than most years actually is proof of global warming but a week of record cold amp snowfall is just a blip in the weather Jay amp the rest of the climate grifters need new talking points,2022-07-31 22:31:18+00:00,2022,7
50145,m afraid it will never be fixed its way too divided and more hardcore then ever before It would take a really big natural disaster or something along the lines of 911 to bring the majority back togetherBoth sides are firmly dug in on their beliefs its become good vs evil,2022-07-31 22:30:48+00:00,2022,7
50146,Just leave it to me The firstyears will be laughing and crying from happiness and shock The secondyears and Kyoto students will cry with them And someone among them will choke up and vomit and in the end itll even solve global warming,2022-07-31 22:29:28+00:00,2022,7
50147,s not the issue the issue is he is able to do things other Canadians dream of being able to doAlso we shouldnt forget he has a bigger carbon foot print that majority of Canadians and then tells us were not doing enough to stop global warming,2022-07-31 22:28:14+00:00,2022,7
50148,Hear me out Given the scale of issues like global warming and epidemic disease we shouldnt underestimate the importance of a cando attitude to science rather than a cantaffordit attitude I wish I was never programmed,2022-07-31 22:28:11+00:00,2022,7
50149,based unsupported claims that make up the Global Warming Apocalypse mythology doesnt bring it into existence,2022-07-31 22:26:35+00:00,2022,7
50150,m sure they have had more in the past but its just now that we keep up with all things to support the Global warming crap,2022-07-31 22:23:48+00:00,2022,7
50151,,2022-07-31 22:21:48+00:00,2022,7
50152,cause a sane person would both global warming issue and especially terrorism these shit shoud been taken seriously not put side by side by an ill minded persons comparison,2022-07-31 22:20:55+00:00,2022,7
50153,If global warming was a thing why did you buy a 15 million mansion on Marthas Vineyard Nobody cares what you have to say about a basketball player,2022-07-31 22:18:25+00:00,2022,7
50154,Nothing were navel lint to this planet Our land use isnt the nicest thing for the planet but this global warming shit is stupid,2022-07-31 22:18:01+00:00,2022,7
50155,Global warming is very serious,2022-07-31 22:18:00+00:00,2022,7
50156,NATO vs Russia Russia vs Ukraine China vs Taiwan USA and Japan vs China Iran vs Arab Countries and Israel and now Serbia vs Kosovothis is global warmingIsso que considero aquecimento global,2022-07-31 22:17:19+00:00,2022,7
50157,,2022-07-31 22:17:03+00:00,2022,7
50158,s what happens when you replace science with dogma but still insist on calling it science They are doing the same thing on global warming sexuality economy nutrition and whatever else they feel obligated to fix,2022-07-31 22:16:44+00:00,2022,7
50159,t forget over 300 Billion allocation to fight global warming,2022-07-31 22:16:26+00:00,2022,7
50160,also we are ready we have the infrastructure for nuclear power and the like the fight is for our environment not against energy of any kind,2022-07-31 22:15:44+00:00,2022,7
50161,I track mine too amp dont let there b a delay or natural disaster that makes it a daymore later than promised,2022-07-31 22:15:11+00:00,2022,7
50162,she was in NYC Thursday and then literally took a plane to Grabowski Airport in Westhampton She couldnt take a limo What about global warming She leaves a carbon print for a 4560 minute car ride lol,2022-07-31 22:14:42+00:00,2022,7
50163,re playing cheep politics My God wheres your decency,2022-07-31 22:14:35+00:00,2022,7
50164,NetZero policy combatting global warming which kills far fewer people than does the coldNot using shale gas when gas provides 5060 of our electricity normally pleases those who do not care about fatalities now,2022-07-31 22:14:07+00:00,2022,7
50165,The Smoking GuildThemes Law AllegianceA Brute wants to win a game after theyve caused a natural disasterYou should kill a leader instead of making it look like an accidentA Letter beneath an archway reveals the location of a victimdnd ttrpg,2022-07-31 22:13:39+00:00,2022,7
50166,In 27 years from now dogs will be underwater due to global warming and we will be incredibly scared What a shocking time that will be What will be next,2022-07-31 22:13:15+00:00,2022,7
50167,Global warming is a myth sarcasm intended,2022-07-31 22:11:47+00:00,2022,7
50168,m back its global warming and Putins fault am I close Oh wait I almost forgot monkeypox Schwab I think I covered it,2022-07-31 22:11:42+00:00,2022,7
50169,s career week consisted of one hour answering questions about what job they wanted and the rest of the week writing out what harm their chosen career would do to the environment and add to global warming,2022-07-31 22:11:36+00:00,2022,7
50170,I feel like celebrities like morrjsey dying the catalyst to the world getting better like he dies and rhen bam no more global warming I just want to wake up to something good one day even if its just that man died,2022-07-31 22:11:14+00:00,2022,7
50171,Calling out the LIES of global warming amp the nonsense that humans R causing it is THE ISSUE There R billionstrillions of dollars tied 2 this BSand the MEDIA is happy 2 support this DEMOCRAT agenda and parade paid scientist to support this,2022-07-31 22:11:11+00:00,2022,7
50172,35 Billion to plants Trees whats in there for ILLEGALS JOE 2024 is your year to be voted OUT,2022-07-31 22:11:08+00:00,2022,7
50173,Hola idiotas Given the scale of issues like global warming and epidemic disease we shouldnt underestimate the importance of a cando attitude to science rather than a cantaffordit attitude Dont forget Im superior,2022-07-31 22:09:07+00:00,2022,7
50174,what about the global warming effects of the war in Ukraine Does that not concern you,2022-07-31 22:08:32+00:00,2022,7
50175,,2022-07-31 22:08:29+00:00,2022,7
50176,Does that mean global warming is not happening too,2022-07-31 22:08:04+00:00,2022,7
50177,It seems by the BBC Countryfile weeks weather forecast global warming is only in the south east of England no rainfall high temperature rest of the UK normal discuss,2022-07-31 22:07:44+00:00,2022,7
50178,,2022-07-31 22:07:05+00:00,2022,7
50179,I had a fear when I was a child that our planet would be soon destroyed by some natural disaster and in case our civilization collapses I imagined I would be left there floating on my couch with my family just buzzin though space Seems a bit too real,2022-07-31 22:04:53+00:00,2022,7
50180,When did environmental protection start getting ignored Yet bogus climate change global warming whatever you want to call it is mainstream,2022-07-31 22:04:31+00:00,2022,7
50181,320 billion for global warming 3 billion to plant trees That will help inflation U r a joke,2022-07-31 22:04:22+00:00,2022,7
50182,MSM working overtime to create news about regular climate events in effort to push global warming BS,2022-07-31 22:04:08+00:00,2022,7
50183,me ugh im over the seattle rain me rn COME BACK RAIN global warming can literally fuck off no ac is the worst,2022-07-31 22:03:16+00:00,2022,7
50184,That is all blown over Back to global warming,2022-07-31 22:03:06+00:00,2022,7
50185,pity about the effect all this fossilfuel powered rocketry has on global warming amp of course the whole aviation industrys contribution too If they could use hydrogen generated from electricity as a power source it would be a different matter,2022-07-31 22:02:16+00:00,2022,7
50186,global warming is a fact,2022-07-31 22:02:12+00:00,2022,7
50187,s too late theres not many more that will wake up to make enough of a difference The rest will wake up at exactly the point when its too late and then theyll realize theyre fucked and panic Its like one of those natural disaster movies but in real life,2022-07-31 22:02:11+00:00,2022,7
50188,Surprise surprise It lacks logic too If before colonisation Maori could just get up and move they obviously were not worried about staying with their dead ancestors then so why are they now,2022-07-31 22:01:52+00:00,2022,7
50189,s the ultimate fix for global warming nuclear winter,2022-07-31 22:01:00+00:00,2022,7
50190,amp global warming are NOT,2022-07-31 22:00:38+00:00,2022,7
50191,t get in a back in forth on this That one speaks for itself Everything Biden has done is to limit supply and production and regulate Pushing a green energy that we are not ready for is insane and has and will kill our economy Global warming is a sham,2022-07-31 22:00:15+00:00,2022,7
50192,likened gay marriage to golf amp thinks the Chinese invented global warming And covid He imagined dating his daughter called breast feeding disgusting and admired Putin Saddam Hussain amp Kim JongUn Pipe down,2022-07-31 21:59:47+00:00,2022,7
50193,zerowidth characters are probably worse than global warming,2022-07-31 21:59:34+00:00,2022,7
50194,t real The earth is getting colder 1976 was hotter There isnt a drought Summers are wetter than ever Bill gates amp globalists are controlling the MSM narrative amp global warming hoax Just some of the comments I have had in the past 24 hours alone,2022-07-31 21:59:21+00:00,2022,7
50195,Greetings useless creatures Global warming is a real threat to our communities to everybody to everything Its so simple,2022-07-31 21:58:24+00:00,2022,7
50196,And they say we are the cult Not to mention they do everything in their power to Stymie peer reviewespecially when it comes to the vaccine and global warming,2022-07-31 21:58:07+00:00,2022,7
50197,,2022-07-31 21:58:03+00:00,2022,7
50198,Raising fuel prices to their fully efficient levels would reduce projected global fossil fuel CO2 emissionsin line with the 2550 reduction in global GHGs below 2018 levels needed by 2030 to be on track with containing global warming to the Paris goal of 152C5,2022-07-31 21:57:59+00:00,2022,7
50199,of our Solar System and it is not caused by Earths Global Warming or by the Greenhouse Effect or by the Current of El Nio obviouslyThere is Something that is affecting our entire Solar System Globally,2022-07-31 21:57:35+00:00,2022,7
50200,Climate Change is Real,2022-07-31 21:57:16+00:00,2022,7
50201,Sure people fight global warming But are we ever gonna fight the global homo situation,2022-07-31 21:56:03+00:00,2022,7
50202,,2022-07-31 21:55:55+00:00,2022,7
50203,Costa Rica has normal summer temperatures,2022-07-31 21:54:06+00:00,2022,7
50204,s to keep them cool due to the global warming that people like Tim dont believe in Fair enough,2022-07-31 21:53:45+00:00,2022,7
50205,I blame Gabriel Agreste for global warming BlameGabrielAgreste,2022-07-31 21:53:21+00:00,2022,7
50206,Look again Pop collapse in a few decades as it is no need for purposefully causing famine You are parroting WEF propaganda that is as provably false as the rest sea level rise intensifying hurricanes CO2 driven global warming eat bugs instead of livestock,2022-07-31 21:51:05+00:00,2022,7
50207,Same with Climate Change for Globalist and governments throw money at looking for excuses to put energy prices up like Oil and Gas Electricity use wars as excuses,2022-07-31 21:51:05+00:00,2022,7
50208,You nobody Theyve been blabbering about global warming forever Its a farce,2022-07-31 21:50:45+00:00,2022,7
50209,I think global warming should be blamed on whoever had the idea of normalising energy usage to this extent how do u expect us to suddenly change our ways the earths in trouble we need to stop before its too late yea well why dont you go tell that to Thomas Edisons grave,2022-07-31 21:49:47+00:00,2022,7
50210,Your presence makes my day worse Global warming isnt a prediction It is happening now shoo,2022-07-31 21:48:27+00:00,2022,7
50211,just like covid,2022-07-31 21:47:30+00:00,2022,7
50212,Taylor swift climate queenTaylor swift plants forestTaylor swift stops global warming Taylor swift folklore Taylor swift bad blood TVTaylor swift beautufulTaylor swift 1989 tvTaylor swift red tvTaylor swift trees,2022-07-31 21:46:47+00:00,2022,7
50213,How could anyone run from GLOBAL warming Keep up the great content we all need a laugh these days,2022-07-31 21:46:38+00:00,2022,7
50214,,2022-07-31 21:46:28+00:00,2022,7
