,Tweet,Date,Year,Month
40068,t you declare curfew You can use existing bylaws to move these thugs along Do not let them intimidate you theyre the same bullies as in grade school but youre the mayor Treat it like a natural disaster,2022-01-31 22:42:11+00:00,2022,1
40069,More global warming or cooling Whatever makes it warmer,2022-01-31 22:41:39+00:00,2022,1
40070,,2022-01-31 22:39:47+00:00,2022,1
40071,Snowing in Greece and Turkey Damn that Global Warming,2022-01-31 22:38:49+00:00,2022,1
40072,Global warmingclimate change the greatest most dishonest scam in history Climate should be an averaging of weather over time But a vast Goebbles style hoax was launched in 1988 when the UN and World Meteorological Organisation set up the IPCC Its all about money amp power,2022-01-31 22:38:04+00:00,2022,1
40073,enjoying a little warmer weather this afternoon I thought this was the south and global warming Have a wonderful evening,2022-01-31 22:36:50+00:00,2022,1
40074,its got to have something to do with global warming,2022-01-31 22:36:00+00:00,2022,1
40075,,2022-01-31 22:35:26+00:00,2022,1
40076,meat companies owned by Chinathink they care,2022-01-31 22:34:55+00:00,2022,1
40077,being of your voters Are you rich enough to escape the ravages of global warming,2022-01-31 22:33:00+00:00,2022,1
40078,Hear me out Global warming isnt a prediction It is happening now shoo,2022-01-31 22:28:31+00:00,2022,1
40079,I Was Born Cool but Global Warming Made Me HotALEIAN INVADES KOREA,2022-01-31 22:28:06+00:00,2022,1
40080,Global warming was going to end cold weather sarc,2022-01-31 22:28:00+00:00,2022,1
40081,then it can add to global warming,2022-01-31 22:27:40+00:00,2022,1
40082,or global cooling,2022-01-31 22:27:02+00:00,2022,1
40083,,2022-01-31 22:26:29+00:00,2022,1
40084,d love it to be 80 right now but florida just a little too swampy and natural disaster filled for me,2022-01-31 22:25:03+00:00,2022,1
40085,Global warming amirite,2022-01-31 22:24:25+00:00,2022,1
40086,but applies to so so many downfalls of destructive humans Build tools to clean oceans try stop dumping your crap in it on the first place stop global warming try different fuels and not blaming cows Its easier to shift blame than take responsibility,2022-01-31 22:22:45+00:00,2022,1
40087,According to my source close to Eric Adams a modest 2019 bail reform law in NY is responsible for global warming The laws of physics as we know them make that seem impossible but I agree with New York Times that we must repeat his claims without skepticism since hes powerful,2022-01-31 22:21:59+00:00,2022,1
40088,,2022-01-31 22:21:16+00:00,2022,1
40089,did you know that global warming are reliable,2022-01-31 22:20:47+00:00,2022,1
40090,preparing for next pandemic tropical disease and animal welfare Hope hes not trying to walk on the footsteps of Microsoft creator,2022-01-31 22:19:58+00:00,2022,1
40091,climate change But your Carbon Positive2025 campaign is slinging the wrong lingo Want to play nice with the environment Then be carbon neutral or net negative carbon means you are contributing to global warming,2022-01-31 22:19:27+00:00,2022,1
40092,,2022-01-31 22:19:06+00:00,2022,1
40093,Global warming is messing up the fishing market,2022-01-31 22:18:57+00:00,2022,1
40094,Get up soldier Global warming isnt a prediction It is happening Unbelievable,2022-01-31 22:18:41+00:00,2022,1
40095,I dont agree with you on global warming Liberal You Racist,2022-01-31 22:18:18+00:00,2022,1
40096,ken global warming,2022-01-31 22:17:17+00:00,2022,1
40097,probably 50k years We now need to worry about the consequences to human systems political financial and social of global warming I suspect you lack the ability to see that,2022-01-31 22:17:00+00:00,2022,1
40098,Environmentalists and climate experts preach global warming oblivious to weather weapons and atomic warheads tested in the stratosphere,2022-01-31 22:16:31+00:00,2022,1
40099,WW3 should be made against global warmingThe lives of millions of species are dependent on the decisions being made by just 1Pls b a good human amp stop pushing 4 war,2022-01-31 22:16:00+00:00,2022,1
40100,i believe in global warming and gun rights,2022-01-31 22:15:15+00:00,2022,1
40101,t a post about climate changeglobal warming,2022-01-31 22:12:45+00:00,2022,1
40102,t think that Kara would forget to mention that her lies killed people and will embolden polluters and global warming deniers if shes responding to accusations about that At least I hope not,2022-01-31 22:12:24+00:00,2022,1
40103,,2022-01-31 22:12:21+00:00,2022,1
40104,A cold heart is impervious to global warming Abraham Lincoln,2022-01-31 22:12:19+00:00,2022,1
40105,If global warming is real how come Im cold right nowCheckMate,2022-01-31 22:09:59+00:00,2022,1
40106,Playing NDS Natural Disaster Survival made by and what do I encounter An exploiter coming onto the map with a big missile launcher killing us all off before a round even starts,2022-01-31 22:05:56+00:00,2022,1
40107,four HOURS Thats a lot of conspiracyThe story so farVaccines dont workGlobal warming is a mythThe moon landings were fakedRay Epps organised Jan 6thAnd Trump won,2022-01-31 22:05:40+00:00,2022,1
40108,Its become too dangerous Also Greta Thunberg has the Friday off thing for global warming,2022-01-31 22:05:12+00:00,2022,1
40109,did you know that global warming is white,2022-01-31 22:00:48+00:00,2022,1
40110,My only concern is when I natural disaster hit or something and for training you will be out of school so it puts a pause on it But you get the gi bill for you and your kids amp they pay off your student debts amp ect,2022-01-31 21:57:45+00:00,2022,1
40111,,2022-01-31 21:56:20+00:00,2022,1
40112,just maybe part of this should indicate STOPPING GLOBAL WARMING you know the reason for all the extreme weather Maybe instead of just hunkering down pretending its a phase we should try to FIX THE FUCKING PROBLEM,2022-01-31 21:52:13+00:00,2022,1
40113,It was like 30 in Apopka yesterday and today its like 70 Global warming is real,2022-01-31 21:51:51+00:00,2022,1
40114,,2022-01-31 21:51:46+00:00,2022,1
40115,You are paid by those people through tax and national insurance Go get a job elsewhere people like you are not welcome in the NHS,2022-01-31 21:50:59+00:00,2022,1
40116,t be around in 30 years so why worry about global warming etc,2022-01-31 21:48:26+00:00,2022,1
40117,run the world government and singularly caused global warming,2022-01-31 21:47:11+00:00,2022,1
40118,ve been fucked since the 70s Theyve rebranded the movement twice First it was fears over the big freeze next global warming and now thats not panning out its climate changeTheyve realized its a big business to research the climate to fix it That not going away,2022-01-31 21:46:14+00:00,2022,1
40119,Not only are rental units amp renters more threatened by climate changetheyre also less likely to see the improvements the housing sector needs to adapt to amp slow global warmingLacking ownership rights tenants have little power to push for their homes to be retrofitted,2022-01-31 21:45:55+00:00,2022,1
40120,s that he has enough time for GM and Ford though even though they havent done nearly as much as Tesla for the environment for starters that the democrats been shoving down our throats with everything being global warming and all but Tesla nope nah not enough to mention Bah,2022-01-31 21:41:03+00:00,2022,1
40121,The move signals a broader effort by the administration to cut greenhouse gases and other pollutants from US power plants which rank as the nations secondbiggest contributor to global warming 22,2022-01-31 21:40:58+00:00,2022,1
40122,But also I think thats me being optimistic amp assuming the human race will always be here amp that global warming wont fuck us sideways,2022-01-31 21:40:06+00:00,2022,1
40123,If you believe in a religion to the point that it forbade you to accept global warming I see global warming everywhere I dont see Jesus Anywhere,2022-01-31 21:38:31+00:00,2022,1
40124,Hey dummy Global warming isnt a prediction It is happening You make me sick,2022-01-31 21:38:31+00:00,2022,1
40125,roblox robloxhacker,2022-01-31 21:37:33+00:00,2022,1
40126,This shit dont feel like global warming to me no more,2022-01-31 21:36:53+00:00,2022,1
40127,A purpose Occupy Wall Street was about income disparity This is because some selfish Karens cant be told to get a vaccine or WearAMaskSo lets not protests poverty or global warming Wahwah I dont like wearing masksFreeDumbRally,2022-01-31 21:35:51+00:00,2022,1
40128,Plastic straw only Global warming makes our property value increase up here Do your part,2022-01-31 21:35:41+00:00,2022,1
40129,I was peacefully walking and then A cloud came in and blocked the sun Because of global warming there is more humidity hence are more clouds I dont like that Global warming was caused by white supremacists Im a victim of racism,2022-01-31 21:34:35+00:00,2022,1
40130,I wish I had my prepandemic tweets highlighting that the biggest threat to the world wasnt global warming or nuclear war but our healthOur population growth is staggering amp unsustainable Humans are the Earths virusAnd America has a plan for every threat,2022-01-31 21:34:15+00:00,2022,1
40131,The warnings of the terrible danger faced by the Reef from global warming go back for many years but it is in the last half dozen that the consequences of inaction have really accelerated so lets start there,2022-01-31 21:33:04+00:00,2022,1
40132,ve got a point maybe were just not trying hard enough to make global warming work,2022-01-31 21:32:41+00:00,2022,1
40133,Harry is telling a random person on the street about the dangers of global warming all the time,2022-01-31 21:32:03+00:00,2022,1
40134,global warming Cooling,2022-01-31 21:31:38+00:00,2022,1
40135,A friend of mine would show a professor global warming,2022-01-31 21:30:06+00:00,2022,1
40136,The move signals a broader effort by the administration to cut greenhouse gases and other pollutants from US power plants which rank as the nations secondbiggest contributor to global warming,2022-01-31 21:27:06+00:00,2022,1
40137,Global warming has been fear mongering for decades and back in the 90s or maybe 80s they said we only had a few decades left until global warming became seriously harmful yet that hasnt happened,2022-01-31 21:26:30+00:00,2022,1
40138,Do you even science bro,2022-01-31 21:25:41+00:00,2022,1
40139,global warming needs to hurry up and do its thing put florida underwater and make it sundress szn in toronto all year long and we aint ever have to worry about a player leaving,2022-01-31 21:23:46+00:00,2022,1
40140,I saw video of the 82 plane crash in DC When is the last time you saw ice on the Potomac let alone that much ice Seems like the major rivers from DC to NYC rarely get ice anymore Thanks global warming,2022-01-31 21:23:39+00:00,2022,1
40141,Correction Since 2002 Greenland and Antarctica have been losing a combined average of 430 billion metric tons BMT of ice PER YEAR due to humancaused global warming,2022-01-31 21:23:39+00:00,2022,1
40142,so you get your data from your elderly grandparents That and your own discernment our your kitchen windowWell then somebody let the scientists know they can retire early the whole thing is solved because Calvin cant see global warming,2022-01-31 21:23:37+00:00,2022,1
40143,a waste of diesel fuel it disrupts the economy of Canada and it contributes to global warming In other words this is called a no win situation,2022-01-31 21:23:33+00:00,2022,1
40144,We thought that conservatives would do something about global warming once it starts becoming more apparentThey had a presidential candidate die and they still wont wear masksMandate it,2022-01-31 21:21:46+00:00,2022,1
40145,ll almost all die prematurely Do you want it to be from one of myriad new diseases released by global warming in resource wars due to global warming just cooking to death or as a martyr in the glorious workers revolution,2022-01-31 21:21:38+00:00,2022,1
40146,That is why we at FlimFlam are putting all of our efforts into making global warming WORSE,2022-01-31 21:21:22+00:00,2022,1
40147,more power demand Cant supply enough power with coal global warming cant with hydroelectric biodiversity death cant with nuclear potential catastrophes The underlying problem is global human overpopulation,2022-01-31 21:20:00+00:00,2022,1
40148,,2022-01-31 21:19:43+00:00,2022,1
40149,t affect everyone for starters People lose loved ones to addiction Smokers really affect others and cars polluting the air causing lung cancer gosh youre so medically and scientifically illiterate Allie moretolifethancovid,2022-01-31 21:19:33+00:00,2022,1
40150,finally patios are being brought into the discussionso much respiration occurs there Kudos to Lakeshore council for their bravery in taking on this major menace to the polar ice caps,2022-01-31 21:19:12+00:00,2022,1
40151,If could throw up youd make me want to Given the scale of issues like global warming and epidemic disease we shouldnt underestimate the importance of a cando attitude to science rather than a cantaffordit attitude stoopid,2022-01-31 21:18:52+00:00,2022,1
40152,amp COVID are fantasies not scientific realities I dont have to agree with Bidens attitude toward Tesla to vote for him,2022-01-31 21:17:55+00:00,2022,1
40153,Its insane what white men are allowed to get away with on and off camera Covid amp global warming aint pickin them off fast enough,2022-01-31 21:16:57+00:00,2022,1
40154,In 32 years from now the moon will be underwater due to global warming and we will be full of contempt What a scary time that will be What will be next,2022-01-31 21:13:13+00:00,2022,1
40155,From the Yale Study on interest in The impacts of global warming on your local communityNationally 78Local DC area 86,2022-01-31 21:12:23+00:00,2022,1
40156,did you know that global warming is black,2022-01-31 21:11:04+00:00,2022,1
40157,,2022-01-31 21:10:43+00:00,2022,1
40158,In 2019 the Netherlands produced just86of its total energy from renewables According to the most recent statistics published by the EU it is the last among the EU countries in the shift away from global warming energy sources its not the cars fault though is it,2022-01-31 21:10:16+00:00,2022,1
40159,Due to global warming and pollution coral reefs are suffering the worst bleaching with the highest dying record since 1980 climate,2022-01-31 21:09:35+00:00,2022,1
40160,Your presence makes my day worse Global warming is a real threat to our communities to everybody to everything You make me sick,2022-01-31 21:08:53+00:00,2022,1
40161,Global Warming,2022-01-31 21:08:31+00:00,2022,1
40162,Its been a known thing happening for over 20 years Push back on global warming isnt for our benefit It was done because corporations didnt want to change policies and pay more Which is also whats done with trash and waste today,2022-01-31 21:07:35+00:00,2022,1
40163,family members proof that global warming isnt real went to alaska once saw two icebergs next to each other one was melting the other wasnt science,2022-01-31 21:07:35+00:00,2022,1
40164,,2022-01-31 21:02:43+00:00,2022,1
40165,Natural disastermy baby has been around for me,2022-01-31 21:02:15+00:00,2022,1
40166,branded is a hoax In this case it went from global warming to climate change since the globe didnt warm adequately to suit the narrative,2022-01-31 21:01:22+00:00,2022,1
40167,My initial thought process is based on the metaphor of the coconut In Africa culture a coconut signifies cleansing The human signifies the problem and the sand signifies the root Which translates to the cleansing of humans who are the deep rooted cause of global warming,2022-01-31 21:00:48+00:00,2022,1
40168,t think thats the case global warming has led to both droughts and stronger storms hitting places like Honduras You then have gang violence that hasnt stopped since the beginning of the War on drugs Combined you have an environment where leaving appears much better,2022-01-31 20:59:56+00:00,2022,1
40169,People move on with their lives but those who live here are reminded of it everyday I dont know why it matters if someone is rich or not No matter who you are life can change in an instant People need to learn what empathy is,2022-01-31 20:58:50+00:00,2022,1
40170,global warming has reduced kelp forests by 90 in some areas How many 2 And what Your global foot print traveling the globe,2022-01-31 20:58:30+00:00,2022,1
40171,t make me blush At this size it will absolutely contribute to global warming xD,2022-01-31 20:58:14+00:00,2022,1
40172,no state in Australia mandates that a landlord must provide a sufficiently cool living environment This is despite extreme heat killing more Australians than any other form of natural disaster,2022-01-31 20:56:40+00:00,2022,1
40173,No need to argue over the global warming perspective thats been so politically polluted that both sides wont even budge on their respective position The Right wants to keep more of what they earn to ensure a better life for them and their lived ones I do tooc,2022-01-31 20:56:40+00:00,2022,1
40174,Another nasty winter storm rolling through this week From TX to the north east through the Midwest Really could use some global warming,2022-01-31 20:56:27+00:00,2022,1
40175,,2022-01-31 20:56:26+00:00,2022,1
40176,I really dont like celebrities preaching about global warming while being the most wasteful yet having all the resources and money in the world to live a very sustainable lifestyle,2022-01-31 20:53:30+00:00,2022,1
40177,89 I worked on a TV series CoProduction wNHK Japan where the global warming came up and first I had heard of it Seemed a reasonable theory then however the red flags started to pop up over the next few years,2022-01-31 20:53:00+00:00,2022,1
40178,s no Planet B,2022-01-31 20:52:23+00:00,2022,1
40179,kind of love entp uber drivers like yassss talk at me about how bad global warming is,2022-01-31 20:51:36+00:00,2022,1
40180,s insanely crazy yet interesting Gotta love what they call Global Warming,2022-01-31 20:48:56+00:00,2022,1
40181,GOP thinks short term only Maybe because they are all getting their pockets stuffed by the oil industry Trump accelerated global warming with no scientific support to back up his changes,2022-01-31 20:48:56+00:00,2022,1
40182,Get up soldier I would like nuclear fusion to become a practical power source It would provide an inexhaustible supply of energy without pollution or global warming Dont forget Im superior,2022-01-31 20:48:33+00:00,2022,1
40183,Was that because of global warming,2022-01-31 20:47:30+00:00,2022,1
40184,wildfire landslides and probably earthquakes,2022-01-31 20:42:29+00:00,2022,1
40185,the hypocrites who call themselves religious for celebrating his death he fell in line,2022-01-31 20:41:49+00:00,2022,1
40186,,2022-01-31 20:35:55+00:00,2022,1
40187,Seattleites are more into wearing Patagucci as a fashion statement rather than actually using it outdoors Home prices pushed out all the real outdoorsmen and global warming is killing the Alpine mountaineering industry,2022-01-31 20:35:54+00:00,2022,1
40188,t tell me your publisher wanted to squeeze in NFTs to the game about flooding Venice because of global warming becoming more possible because of NFTs,2022-01-31 20:35:01+00:00,2022,1
40189,t say otherwise theres plenty of space for everyone and global warming itself is a myth and the only thing we really gotta worry about is trash and waste in our environment,2022-01-31 20:33:25+00:00,2022,1
40190,Maybe global warming will take care of humanityOr maybe Zyra and Bellus guess what we be been watching,2022-01-31 20:32:11+00:00,2022,1
40191,I love when people see freezing temps in Florida and use that as an argument that global warming doesnt exist when thats actually proof that global warming does exist,2022-01-31 20:29:44+00:00,2022,1
40192,s all well and good What if Texas has a snow storm and the grid shuts down again Or a natural disaster leaves the good people of Texas crippled without food medicine power and shelter Will that wall of seclusion come tumbling down for support or socialism I hope so,2022-01-31 20:28:51+00:00,2022,1
40193,But wait theres more I havent told you about the refrigerant yet Starting in 2023 the current refrigerant R410a can no longer be used and will be replaced by R32The reasonR410a has a high Global Warming Potential Whatever the hell that means,2022-01-31 20:28:12+00:00,2022,1
40194,Climate At the Technical Uni of Delft Holland the DOUBT PROHIBITION has been deleted Everyone is now allowed to doubt the global warming dogma Yes This is the result of the many protests against the awarding of a hondoctorate to EUs Climate Pope Frans Timmermans Rejoice,2022-01-31 20:27:35+00:00,2022,1
40195,Need to take my daughter sledding before this global warming shit kick in this week Its gonna be 70 degrees after a snow storm,2022-01-31 20:27:15+00:00,2022,1
40196,I think they mentioned extreme weather patterns not elevated temps,2022-01-31 20:27:05+00:00,2022,1
40197,Global warming is definitely affecting you,2022-01-31 20:23:41+00:00,2022,1
40198,now apparently its Climate Change whatever the seasons are changing its warmer but more unpredictable also,2022-01-31 20:22:09+00:00,2022,1
40199,you are right This countrys natural disaster response is piss poor on top of our failing infrastructure which was clearly illustrated with the recent bridge collapse in Pittsburgh PA And there are many more bridges that are structurally unsound,2022-01-31 20:19:01+00:00,2022,1
40200,If could throw up youd make me want to I would like nuclear fusion to become a practical power source It would provide an inexhaustible supply of energy without pollution or global warming Unbelievable,2022-01-31 20:18:53+00:00,2022,1
40201,and it has barely gotten started,2022-01-31 20:15:39+00:00,2022,1
40202,Well let global warming do our genetic engineering for us It will be so hot that melanin will become essential amp a slender body is all that will do for survival,2022-01-31 20:15:32+00:00,2022,1
40203,Okay liberals if global warming is real where are all your bitches,2022-01-31 20:13:15+00:00,2022,1
40204,Southeastern Wisconsin has not gotten hit decently in YEARS What givesDont say global warming either,2022-01-31 20:11:56+00:00,2022,1
40205,I was just listening to this podcast and they was talking about how companys use global warming fear to make millions these mfs say certain products reserve energy so you pay more Whole time the product is making earth 10 times worse crazy,2022-01-31 20:10:57+00:00,2022,1
40206,,2022-01-31 20:10:39+00:00,2022,1
40207,I will do much better Ariana Huffington is that fat ugly face of me we need global warming Ive said if Ivanka werent,2022-01-31 20:10:14+00:00,2022,1
40208,Its getting harder to sleep in my usual patterns cause now shit is backwards when the love of your life and your best friend trading rings like Brady to Tampa and my thoughts is at bay for this natural disaster ifiwasdrake,2022-01-31 20:08:23+00:00,2022,1
40209,s all I got from this men get something use it until product life cycle but women just throw away after three years to get a new one for looks,2022-01-31 20:08:18+00:00,2022,1
40210,,2022-01-31 20:08:09+00:00,2022,1
40211,reaching that it forces those who escape it to work together in order to survive I cant see any redemption for governments media or those brainwashed by same,2022-01-31 20:07:10+00:00,2022,1
40212,they can only transform a fraction of the sun rays to electricity The rest is released as heat to the atmosphere Since the panels are darker than sand they absorb a higher percentage of light eg sand in the Sahara reflects light back to space,2022-01-31 20:06:49+00:00,2022,1
40213,I hope everyone who likes the cold and lots of snow gets taken out by global warming first,2022-01-31 20:06:24+00:00,2022,1
40214,ImAsNormalAs Global Warming,2022-01-31 20:05:20+00:00,2022,1
40215,s hoping we get rid of winter for good Cmon Global Warming,2022-01-31 20:05:01+00:00,2022,1
40216,,2022-01-31 20:04:33+00:00,2022,1
40217,Global warming will cease to be a problem when,2022-01-31 20:03:46+00:00,2022,1
40218,global warming core lt3,2022-01-31 20:02:20+00:00,2022,1
40219,Harry is bragging about the dangers of global warming all night,2022-01-31 20:02:07+00:00,2022,1
40220,Theres nothing lost if were wrong about reducing GHGs ie runaway heating doesnt occur But if were right the gates of hell will continue to open Same wvaxx amp mask mandates,2022-01-31 20:00:42+00:00,2022,1
40221,we are told they are heading this way,2022-01-31 20:00:42+00:00,2022,1
