,Month,Year,Date,new_text
20218,Feb,2022,2022-02-28,the public are not idiotswe know the situation is unpredictablewe know the situation can changewe know the difference between water storage and flood mitigationlack of information and evasiveness from public officials during a natural disaster is unacceptable 1623
20219,Feb,2022,2022-02-28,a nuclear winter is one way to solve global warming
20220,Feb,2022,2022-02-28,its pretty easy to spot the global warming extremists they are the ones putting down others and name calling
20221,Feb,2022,2022-02-28,thank you for your work
20222,Feb,2022,2022-02-28,how long have we known about global warming in the 1956 japanese movie rodan gw was mentioned by name and as the cause of polar ice melt and rising seas
20223,Feb,2022,2022-02-28,if things escalate to ww3 the world if it still exists will be so poor the things causing global warming will be no more we will go back to 1800s lifestyle with nuclear fallout being the main player
20224,Feb,2022,2022-02-28,
20225,Feb,2022,2022-02-28,
20226,Feb,2022,2022-02-28,house prices go up due to increased scarcity simple economics innit woke millennials get a lesson in proper blitz spirit and stop going on about pronouns loads of jobs created in the subsistence farming sector guardian columnists unaffected
20227,Feb,2022,2022-02-28,that is why we at flimflam are putting all of our efforts into making global warming worse
20228,Feb,2022,2022-02-28,m talking about climate change not global warming they arent synonymous
20229,Feb,2022,2022-02-28,get up soldier global warming is a real threat to our communities to everybody to everything unbelievable
20230,Feb,2022,2022-02-28,
20231,Feb,2022,2022-02-28,re begging for help from the federal government
20232,Feb,2022,2022-02-28,calling evil people crazy or stupid just excuses them like its a natural disaster that cant be helped
20233,Feb,2022,2022-02-28,
20234,Feb,2022,2022-02-28,i hope global warming cancels crypto winter
20235,Feb,2022,2022-02-28,c at the request of president biden so next time you have natural disaster hurricane do not ask biden for help stop acting like a spoiled brat
20236,Feb,2022,2022-02-28,electric vehicles are gaining ground rapidly fusion is potentially 15 years away oil coal are the dinosaurs of energy the other problems are the majority of oil and coal come from authoritarian countries and both are speeding up global warming
20237,Feb,2022,2022-02-28,t request an emergency disaster declaration
20238,Feb,2022,2022-02-28,sick of every agency using the term natural disaster yes awful disasters happening there are natural hazards that can result in disaster through lack of preparedness same agencies saying climate change but dont get connection grrrrrrr rant over
20239,Feb,2022,2022-02-28,so what youre saying is biden is a natural disaster after some thought i believe you are correct
20240,Feb,2022,2022-02-28,price gouging is a criminal offense i cant see that a natural disaster of a different name would make the same act less criminal
20241,Feb,2022,2022-02-28,he sent aid to surfside he has supported southern states during every natural disaster red and blue no questions asked stop playing games
20242,Feb,2022,2022-02-28,why invest in something thats killing us and doesnt have the capacity to last forever
20243,Feb,2022,2022-02-28,of all human deaths are premature caused by pollution tens of millions die each year due to cars global warming mass starvation diseases amp war civilization dominated by capitalism amp patriarchy is itself a war on women on the poor on the planet and on the future
20244,Feb,2022,2022-02-28,meteorology and climate sciencera climate change and global warmingml approach
20245,Feb,2022,2022-02-28,so now that global warming has passed the point of no return we may as well have a nuclear war as the coup de grace humanity it was fun while it lasted
20246,Feb,2022,2022-02-28,and whilst i love nz look at the fucking logistics of it some fucking addition tae global warming there then
20247,Feb,2022,2022-02-28,here is a thought if he wants to be a putz let him refuse all aid when disaster strikes and let him figure it out maybe then floridians will finally realize that he is a blowhard
20248,Feb,2022,2022-02-28,nuclear winter not a viable countermeasure to global warming in this paper i will 1365
20249,Feb,2022,2022-02-28,joe biden thanks you for your contribution
20250,Feb,2022,2022-02-28,please stop blaming normal ass people for global warming when yall know damn well whos doing the majority of the damage
20251,Feb,2022,2022-02-28,shut up and listen only by planting trees we will be able to overcome global warming unbelievable
20252,Feb,2022,2022-02-28,guy who wants a nuclear winter happen to reverse global warming
20253,Feb,2022,2022-02-28,estimates suggest that livestock account for as much as 18 of the ghgs that cause global warming more than cars planes amp all other forms of transport combined those estimates come from fao of the un so its apropos that the stormont assembly is going to limit ch4 emissions
20254,Feb,2022,2022-02-28,i mean apart from the reality that you are the governor there there should be absolutely no federal assistance ron
20255,Feb,2022,2022-02-28,given that we have the most environmentally damaging oil excavation in the worldwhen global warming is the hot button issue responsible for all kinds of suffering in the developing world and increasingly expensive floods and fires in the west
20256,Feb,2022,2022-02-28,now that weve had threat of nuclear war and ipcc report in consecutive days i guess i can close an old freeciv bug about the possibility of the nuclear winter and global warming occurring simultaneously as not a bug thank you for confirming that no need to go further
20257,Feb,2022,2022-02-28,then it shifted to global warming no warming so now just climate change seas have not risen amp al gores mansion is nearly as big as his super yacht
20258,Feb,2022,2022-02-28,
20259,Feb,2022,2022-02-28,irresponsible lets see how you react in a natural disaster and want fed supportpissuparope
20260,Feb,2022,2022-02-28,we find that scientists have under estimated global warmingso cut back on flying get an ev turn the heating down buy a decent bike the good news is high fuel prices will help the environment now enjoy yourselves wont you
20261,Feb,2022,2022-02-28,he should start with how actions to address cc will also address social inequity jobs education etc his tenure will be defined by natural disaster responsemanagement particularly fire coming up
20262,Feb,2022,2022-02-28,26 there would be additional positive consequences of replacing animal foods in our diet with plantsthe rate of progression of global warming would be slowed
20263,Feb,2022,2022-02-28,i mean sense in terms of gameplay 500 just feels like a slightly weaker wither not a natural disaster
20264,Feb,2022,2022-02-28,can you guess which one
20265,Feb,2022,2022-02-28,wake up
20266,Feb,2022,2022-02-28,but hey at least we addressed global warming
20267,Feb,2022,2022-02-28,global warming is happening and the ice is meltinggo figure paul go figure
20268,Feb,2022,2022-02-28,gas stations and your 401k i would hate contributing to global warming having my tv on for no reason
20269,Feb,2022,2022-02-28,being exacerbated by his lnp governments denial that selling the world the coal and gas is helping to destroy the environment only after nsw is effected the lnp stronghold state
20270,Feb,2022,2022-02-28,the leaders of the world dont sit down and figure out a different path forward then this is really apocalyptic covid fascism russia global warming racism inequality how many more lessons or warning do we need
20271,Feb,2022,2022-02-28,
20272,Feb,2022,2022-02-28,i love the way the article endson second thought maybe given all the death and destruction a limited nuclear exchange would cause its probably not the best way to solve global warmingya thinkdid we really need an article on this
20273,Feb,2022,2022-02-28,ll remind you of that decision when the next natural disaster occurs and you need help so kind to your fellow man truly an example of a christian exactly what jesus would do not ever not even close
20274,Feb,2022,2022-02-28,never about treating cv19 effectively with hcq or ivermectingoal was to scare people and reduce vaccine hesitancy as ones only hope to track 7b people with a biometric digital device cut off to control speechactivity gates population reduction to reduce global warming
20275,Feb,2022,2022-02-28,i have never heard of a government minister setting up a go fund me page to raise money for a natural disaster is this a scam
20276,Feb,2022,2022-02-28,because hes working for americans not himself
20277,Feb,2022,2022-02-28,t get serious about global warming or controlling covid19 across the globe wealth inequity i say screw itrussia is the hill worth dying onlets go
20278,Feb,2022,2022-02-28,if we just murder anyone who owns a private jet we could probably stop global warming
20279,Feb,2022,2022-02-28,m getting the feeling some folks are misunderstanding the effects of nuclear winter as a counter balance to global warming
20280,Feb,2022,2022-02-28,climate change go to hell
20281,Feb,2022,2022-02-28,climate change is political bullshit it is always forecasted for the future every prediction theyve made has came to not happen 1st earth day they said the world would end due to climate change aka global warming in 1995 u are still here figure it out
20282,Feb,2022,2022-02-28,even a big one would only do so for short period of time for example the 1883 krakatoaeruption was 200 mega tones and cooled the earth 1c for only couple years
20283,Feb,2022,2022-02-28,maybe we should consider stopping or suspending crypto mining which consumes vast amounts of energy contributing to global warming
20284,Feb,2022,2022-02-28,why are people so hellbent on having a nuclear war to reverse global warming when ive been saying all along we just need to set off the yellowstone supervolcano
20285,Feb,2022,2022-02-28,nuclear winter putins way to combat global warming he is an environmentalist genius
20286,Feb,2022,2022-02-28,venus planet of love was destroyed by global warming did its people want too much too did its people want too much
20287,Feb,2022,2022-02-28,m just glad that thats not my mother todd could eradicate global warming and mama joyce would still hold a grudge against todd for marrying kandi but its okay because kandi turned lemons into lemonade
20288,Feb,2022,2022-02-28,global warming will become a thing if those nukes start going off
20289,Feb,2022,2022-02-28,when the next natural disaster hits florida and youre in need of federal assistance keep this tweet in mind zippy
20290,Feb,2022,2022-02-28,
20291,Feb,2022,2022-02-28,if global warming of 152 degrees occurs heatwaves would become 85 more frequent in australia and the number of extreme fire weather days would increase up to 30
20292,Feb,2022,2022-02-28,covid nuclear war inflation global warming the end is near
20293,Feb,2022,2022-02-28,when people cant change what is important they decide that what is important is what they can changeglobal warming pandemic war pronouns haircuts flagsinequality still rages exacerbated
20294,Feb,2022,2022-02-28,i think nigerians may be experiencing a harsher climate due to global warming
20295,Feb,2022,2022-02-28,the 2d world has some serious global warming then
20296,Feb,2022,2022-02-28,yes global warming is real but purple lizards playing the trumpet in barack obamas bathroom are not are they
20297,Feb,2022,2022-02-28,if green tech is superior over fossil fuels and global warming is our greatest concern than why keep funding the russian war by buying oil from putin
20298,Feb,2022,2022-02-28,we should all keep that in mind the next time there is a natural disaster in florida i dont live there so its not my problem dont expect any help from me
20299,Feb,2022,2022-02-28,i live within range of a 1 kiloton warhead 10 11 miles from air force base somehow global warming is not importantcompared to a nuclear winterthem that dies will be the lucky ones
20300,Feb,2022,2022-02-28,woke up early to catch up on everything i missed the last 3 days what with being too focused on trying to get out of a damn natural disaster anyway gm
20301,Feb,2022,2022-02-28,heard of global warmingsustainable energy independence is the wise move
20302,Feb,2022,2022-02-28,the greenies have put the free world in a position where they will have to war to survive do any greenies wonder how much global warming will be affected by a hot war think bombs fires jet engines armored columns burning fuel etc
20303,Feb,2022,2022-02-28,in fact spmb33 points out that nearterm actions to limit global warming would reduce losses amp damages to human systems amp ecosystems but cannot eliminate them all though adaptation can help blunt some of them 5
20304,Feb,2022,2022-02-28,t learn reading comprehension in high school eh did we reverse global warming by 2000 nope does that mean that islands will go underwater now from accelerating sea level rise at some unspecified future date yes it does 3 feet by 2100 is inevitable now
20305,Feb,2022,2022-02-28,thats just the kind of christian he is he knows his reward will be waiting in heaven you already got your here didnt you ron
20306,Feb,2022,2022-02-28,oh wait biden is a democrat democrats dont do that
20307,Feb,2022,2022-02-28,its october 8 2028 ipcc is dropping a report tomorrow urgent action is needed we have seen 16 degc of global warming report catalogues the ongoing human natural amp financial costs from climate crisis report says weve 1 year 3 months to begin aggressive decarbonization
20308,Feb,2022,2022-02-28,when the next natural disaster hits florida no federal funds for you
20309,Feb,2022,2022-02-28,if it keeps on rainingwaiting for the political levee to break200mm in 6hours is a bonkers forecast for sydneyglobal warming is real as the sun globalwarming
20310,Feb,2022,2022-02-28,biden should refuse you too
20311,Feb,2022,2022-02-28,
20312,Feb,2022,2022-02-28,you just exposed your class no offense solar in itself is so much stress as you would bother about batteries all the time a soundproof generator is way more convenient too bad it contributes to global warming
20313,Feb,2022,2022-02-28,we can always rebuild after we get hit by a natural disaster
20314,Feb,2022,2022-02-28,t come quick enoughat least we might be able to turn our heating offand get bathed in the tropical waters of the atlantic
20315,Feb,2022,2022-02-28,but they honestly dont care about ordinary people imagine if that money had been spent helping to prevent natural disaster
20316,Feb,2022,2022-02-28,unsettled and get a historic geology text we can not halt global warming or climate change man does not control the climate
20317,Feb,2022,2022-02-28,s a rather drastic way to stop global warming i will give you that
20318,Feb,2022,2022-02-28,ve been told since the 80s were 1020 years away from total climate disaster ice caps melting etc if we dont take extreme action now us improved other countries got worse amp globe stopped getting dangerously warmer 812 years ago amp the term global warming was scrapped
20319,Feb,2022,2022-02-28,i dont want my tax dollars helping florida anymore
20320,Feb,2022,2022-02-28,crisis including illnesses energy terrorism weather conditions astronomical concerns global warmingpollution supplydemand economical political militarily govt poverty starvation behavioral technological etc isnt random rather coordinated multigenerational
20321,Feb,2022,2022-02-28,s 47 on island global warming
20322,Feb,2022,2022-02-28,this crisis was unforseen regardless of the politics of the government same in queensland of course we could be better prepared everywhere but stop politicising such a terrible natural disaster
20323,Feb,2022,2022-02-28,no more global warming there is some bad news though
20324,Feb,2022,2022-02-28,should have thrown a russian flag and politicsglobal warming in there to hit for the cycle
20325,Feb,2022,2022-02-28,victoria has had its fair share and people who who are impacted have to jump through hoops to be eligible its a disgrace shit needs to change and fast
20326,Feb,2022,2022-02-28,too bad he is a better soul than you and those pleas will be answered im not sure i would be so charitable
20327,Feb,2022,2022-02-28,meet my friend covid2021 ill see your covid and raise you some global warming2022 hold my beer while i play some global thermonuclear war
20328,Feb,2022,2022-02-28,memo
20329,Feb,2022,2022-02-28,the prevailing abusive power paradigms in the world presently teach that in order to have we have to take from or deny others of ____ its why we are a warring species amp our politics seem more important than global warming amp this mass extinction event thats well underway
20330,Feb,2022,2022-02-28,mad and face it putin could be mad as a hatter is a little more than handwringing though a good nuclear winter would put paid to global warming so theres that
20331,Feb,2022,2022-02-28,swings and roundabouts
20332,Feb,2022,2022-02-28,sjust another means of control
20333,Feb,2022,2022-02-28,i remember when i did a 12 page paper on global warming and it said by 2050 this planet will be up in flames but now its saying 2040 damn we human beings took off 10 years
20334,Feb,2022,2022-02-28,nearterm actions that limit global warming to close to 15c would substantially reduce projected losses and damages related to climate change in human systems and ecosystems compared to higher warming levels but cannot eliminate them allipccreport ipcc climateaction
20335,Feb,2022,2022-02-28,i fully understand why her right now we need global warming ive said if ivanka werent my enemies tell the vote
20336,Feb,2022,2022-02-28,it looks as we are going to fix the global warming problem by nuclear winter
20337,Feb,2022,2022-02-28,
20338,Feb,2022,2022-02-28,global warming sorry i couldnt hear you over the noise of my blender i was occupied making this delicious coriander butternut squash and bamboo mulligatawny really great for a vitamin d boost
20339,Feb,2022,2022-02-28,with fuel depots ablaze in ukraine at the hands of putin will our strong uk climate warriors be travelling to glue themselves to the roads in kharkiv and kiev will they sit down in front of russian soldiers and demand an end to global warming i think we know the answer
20340,Feb,2022,2022-02-28,sa help towards our energy security i am shocked that a minister tweets this fossil fuel propaganda on the day that the ipcc reports that global warming is accelerating
20341,Feb,2022,2022-02-28,unprecedented is not a reason to be unpreparedreally wish a few more people in government had read this report roadmap for how to deal with events like this flooding emergency
20342,Feb,2022,2022-02-28,oh i get it nuclear winter to solve global warming
20343,Feb,2022,2022-02-28,s one way to combat global warming i guess maybe i should move to aberystwyth west wales is quite beautiful
20344,Feb,2022,2022-02-28,
20345,Feb,2022,2022-02-28,remember dat shit the next natural disaster happens in florida and you come running with your hand out just sayin
20346,Feb,2022,2022-02-28,if all the glaciers melt irreversibly due to global warming how difficult would it be to move enough of the excess liquid water to mars for terraforming
20347,Feb,2022,2022-02-28,
20348,Feb,2022,2022-02-28,which is more important at this momentglobal warmingorglobal warfare use our fuel and justify our country not the purchase of russian oil
20349,Feb,2022,2022-02-28,greetings useless creatures i would like nuclear fusion to become a practical power source it would provide an inexhaustible supply of energy without pollution or global warming i wish i was never programmed
20350,Feb,2022,2022-02-28,very kind of warish or natural disaster ishits very powerful
20351,Feb,2022,2022-02-28,t believe in global warming and use temperature statistics from soviet era in russian army
20352,Feb,2022,2022-02-28,
20353,Feb,2022,2022-02-28,
20354,Feb,2022,2022-02-28,i sure do hope yall enjoy that shit after were all underwater due to the rising tides brought by global warming
20355,Feb,2022,2022-02-28,hated the term global warming and am very much glad they updated that term but climate change the term climate change is the simplest most relevant name ever the climate its changing its a perfect term
20356,Feb,2022,2022-02-28,dont you dare say global warming we will force your tongue to a fucking pole
20357,Feb,2022,2022-02-28,5 2030
20358,Feb,2022,2022-02-28,you can still fall in love and do french kiss in the middle of a natural disaster how cinematic
20359,Feb,2022,2022-02-28,the loss of arctic sea ice contributes to the loss of albedo where the arctic loses its reflective surface and the underlying ocean absorbs more of the suns energyspeeding up the rate of warming the bright white surface is vitally important in reducing global warming
20360,Feb,2022,2022-02-28,
20361,Feb,2022,2022-02-28,dont worry its planned
20362,Feb,2022,2022-02-28,between just getting over the two years of covid lockdowns world war 3 is coming also global warming is gonna wipe out the entire planet someone just kill me already and get over and done with this world is draining
20363,Feb,2022,2022-02-28,t use the words global warming anymore
20364,Feb,2022,2022-02-28,1000 per adult natural disaster paymentwhy spread bs
20365,Feb,2022,2022-02-28,keep on pushing those agendas world pandemic war global warming fear
20366,Feb,2022,2022-02-28,dont worry about global warming putin has offered to offset it by creating a nuclear winterto much
20367,Feb,2022,2022-02-28,na every time people dae fuck you people are not thinking of global warming
20368,Feb,2022,2022-02-28,not so quick with all the global warming talk
20369,Feb,2022,2022-02-28,global warming seriously you fuckers have been saying glaciers are melting the oceans are rising while you all keep buying mansions on the beachgfy the sky isnt falling and were not falling for your lies anymore
20370,Feb,2022,2022-02-28,s only for us people not movie stars and politicians
20371,Feb,2022,2022-02-28,looks just like a global warming catastrophe during a pandemic while president putin is fixing his populations control problem
20372,Feb,2022,2022-02-28,the weirdest thing that happens with the release of the ipcc report is the need for nonclimatologists to redefine the words climate change global warming just learn the terms and use them wtf
20373,Feb,2022,2022-02-28,t know anything about global warming and its just a political talking point
20374,Feb,2022,2022-02-28,suddenly leave your home because of a natural disaster what might be the cherished possessions you would choose to take apart from your family and pets of course
20375,Feb,2022,2022-02-28,funny how when there is a natural disaster climatechange confused bias honestjournalism
20376,Feb,2022,2022-02-28,border crisis amp inflation at an all time highgas approaching 500 gallon yet are biggest concern is global warmingsmh
20377,Feb,2022,2022-02-28,hi how are you is white supremacy how do you think i am after your ancestors stole land and enslaved people and global warming and shit i dont have to answer your questions youre not my master am i under investigation racist
20378,Feb,2022,2022-02-28,did you know that global warming is white
20379,Feb,2022,2022-02-28,their coastal cities are flooding but there is no suck thing as climate change
20380,Feb,2022,2022-02-28,also xl is not about american nrg production the oil coming through that line was headed for the gulf and overseas never mind the impact pipelines have on the environment
20381,Feb,2022,2022-02-28,i meant to say nobody is harmed more by global warming etc than the disabled
20382,Feb,2022,2022-02-28,t seem to grasp that you cant conclude there is a climate emergency without incontrovertible proof i saw on the bbc news tonight 200 people killed by a landslide in brazil caused by global warming my arse what is the population of brazil
20383,Feb,2022,2022-02-28,i hate you already but check this out global warming isnt a prediction it is happening now shoo
20384,Feb,2022,2022-02-28,
20385,Feb,2022,2022-02-28,wonder what tim flannery and all the global warming crowd think about things now east coast australia dams empty barren lands no water anywhere
20386,Feb,2022,2022-02-28,the global warming wars because of water and famine already kicked off
20387,Feb,2022,2022-02-28,it will be fine though what are the odds of a hurricane hitting florida
20388,Feb,2022,2022-02-28,
20389,Feb,2022,2022-02-28,yepits always the end of the forests oceans rivers agriculture i like this piece we have done a lot but we arent doing it fast enough wake up people global warming is nothing but a world wide money grab at at industrial level ie trillions of
20390,Feb,2022,2022-02-28,isnt it hahahaa train seems to be warm
20391,Feb,2022,2022-02-28,global warming today barrel of laughs you lately ffs
20392,Feb,2022,2022-02-28,s a natural disaster in florida biden should refuse any help
20393,Feb,2022,2022-02-28,t understand is this there are many things to scared by in life mass shootings terrorism heart attacks cancer earthquakes fires global warmingthe threat of a global nuclear war is unlike any other 1
20394,Feb,2022,2022-02-28,next time theres a natural disaster in fl
20395,Feb,2022,2022-02-28,t get a couple florida men so may all of florida rot in hell next natural disaster is this that compassion we hear so much about kathy
20396,Feb,2022,2022-02-28,asking for greta
