,Tweet,Date,Year,Month
110043,Clearly I am no fan of this administration but this is shocking,2022-09-30 23:41:23+00:00,2022,9
110044,republicans hate big government and also expect that big government who they pay a big portion of their income to in taxes to help during a natural disaster Its a crazy concept huh Doesnt mean they like big gov just because they need some of their money back,2022-09-30 23:41:19+00:00,2022,9
110045,re the ones with their titles to the wall,2022-09-30 23:41:19+00:00,2022,9
110046,The RussiaUkraine catastrophe like its some kind of natural disasterPutin can retreat from Ukraine at any time and end the warThe Ukrainians have made their position clear And most of us agree with that only Putin bootlickers side with an army of rapists,2022-09-30 23:41:17+00:00,2022,9
110047,And the Democratic party of today IS NOT what it was in the 80s snd 90s Please dont mske a natural disaster a bipartisan issue Like your news anchors blaming climate change Its a NATURAL DISASTER And tbh im not defending Rep either Just Trump,2022-09-30 23:40:50+00:00,2022,9
110048,did you know that global warming all come to an end,2022-09-30 23:40:49+00:00,2022,9
110049,eat tide pods speed drive under the influence dont accept Federal Aid in the middle of a natural disaster dont take social security and go live out in the woods or some place desolate so the government cant harm you,2022-09-30 23:39:44+00:00,2022,9
110050,Infrastructure disaster relief global warming Well do the right thing theyll have it both ways Always,2022-09-30 23:39:33+00:00,2022,9
110051,At the academic conference Dr Adams of the XYZ Institute attributed changes in the climate to global warming and pollution of the atmosphere,2022-09-30 23:39:02+00:00,2022,9
110052,Have they forgotten about Katrina Over 1000 fatalities in Louisiana and 14 in Florida in 2005,2022-09-30 23:38:59+00:00,2022,9
110053,LOL these folks arent even trying to hide it now,2022-09-30 23:38:47+00:00,2022,9
110054,the lot of you will never help the people Trillions on defense but any pandemic or natural disaster will cause massive devastation amp death Oh thanks for going around increasing tensions around the world,2022-09-30 23:37:55+00:00,2022,9
110055,you could have just made the donation to survivors of Ian do your good deed and not tweet about it Just be a good person on your own But YOU made it controversial by comparing a natural disaster to an actual war Youre shamelessTrumpCult,2022-09-30 23:37:50+00:00,2022,9
110056,Some of you governments wanna make people forget about global warming Just let BLEACH soon no one will remember itBLEACH_anime,2022-09-30 23:36:34+00:00,2022,9
110057,s always been DIY Its part of my daily practice to wear a mask sanitise hands amp distance amp it will be lifelong as little is being done about the cause global warming So far I have avoided infection but will immediately take antivirals amp isolate if I do Take care,2022-09-30 23:35:33+00:00,2022,9
110058,,2022-09-30 23:35:27+00:00,2022,9
110059,s problems,2022-09-30 23:34:57+00:00,2022,9
110060,Only took on hour,2022-09-30 23:34:34+00:00,2022,9
110061,Boy some people sure do get mad if you suggest communities of color might need a little extra help during a natural disaster,2022-09-30 23:33:16+00:00,2022,9
110062,Each country is an independent country but lets help each other with global problemsMedical engineering Armed Forces Energy Global Warming,2022-09-30 23:33:09+00:00,2022,9
110063,This happens every natural disaster Grover Cleveland was the only president to say no after a hurricane because he saw it as paternalism Also the first Democrat to serve after the Civil War go figure,2022-09-30 23:33:07+00:00,2022,9
110064,,2022-09-30 23:32:51+00:00,2022,9
110065,This happens every natural disaster Grover Cleveland was the only president to say no after a hurricane because he saw it as paternalism Also the first Democrat to serve after the Civil War go figure,2022-09-30 23:32:37+00:00,2022,9
110066,as water disappears food plummets and hunger prevails these swords will kill other Hindus before they kill any Muslims India instead of seeking solutions for the society is teaching violence and medievalism to its next generation It cannot end well,2022-09-30 23:32:35+00:00,2022,9
110067,m not disagreeing with you just pointing out that communities of color are often starting at a disadvantage before a natural disaster,2022-09-30 23:32:29+00:00,2022,9
110068,but upset at the thought of sending money for a Natural Disaster in the US,2022-09-30 23:32:28+00:00,2022,9
110069,The world really gettin worse n idk if its global warming or us atp,2022-09-30 23:32:01+00:00,2022,9
110070,you know we could fix global warming if we blew up the sun globe would cool right off just an idea consider it,2022-09-30 23:31:54+00:00,2022,9
110071,would allow everyone struck by a natural disaster to be paid millions of individually the you paid for college didnt teach you basic economics,2022-09-30 23:31:41+00:00,2022,9
110072,t know why they let Biden and Harris out of the basement They cant put 2 truths together EVER and hate white people This is becoming very disturbing especially in a natural disaster,2022-09-30 23:31:11+00:00,2022,9
110073,ve long suspected that Russia is pro global warming It fits everything about them and their patriots in MAGA,2022-09-30 23:31:01+00:00,2022,9
110074,,2022-09-30 23:30:57+00:00,2022,9
110075,You no whats good about a natural disaster Politics dont matter folks unite and help each other no matter race religion or political view Exactly how God intended us to be The good rises up out of tragity to shine through,2022-09-30 23:30:44+00:00,2022,9
110076,Serious problems shit editing is making me laugh I cant but i know that global warming would be something serious but please dont fucking use goofy ahh fonts,2022-09-30 23:30:38+00:00,2022,9
110077,getting all my shit from Alabama to Illinois idek how to look at apts up there are there areas that are worse wheres least likely to be hit by natural disaster how is traffic,2022-09-30 23:30:25+00:00,2022,9
110078,Are hurricanes getting stronger because of climate change and global warming Data shows that hurricanes have intensified over the last 40 years The Fact Check Teams and looked into whats behind these worsening storms,2022-09-30 23:30:09+00:00,2022,9
110079,Especially not because its a majoritycontrolled state of his opposing partyThats something Trump wouldve done You get no points no credit nothing,2022-09-30 23:28:44+00:00,2022,9
110080,I hate humans Global warming is a real threat to our communities to everybody to everything stoopid,2022-09-30 23:28:16+00:00,2022,9
110081,global warming is a myth,2022-09-30 23:28:09+00:00,2022,9
110082,Hurricane Ian IS NOT the result of global warming and NOT a reason to endorse or support climate control,2022-09-30 23:27:34+00:00,2022,9
110083,fake Diversity Equity and inclusion DEIThese policies exemplify racism,2022-09-30 23:25:23+00:00,2022,9
110084,You DeSantis ignored global warming and climate changeYou didnt care just like trump and GOPLook what you have done so deal with it,2022-09-30 23:25:17+00:00,2022,9
110085,He is trying to come up with a chorus about the dangers of global warming constantly,2022-09-30 23:25:06+00:00,2022,9
110086,when a VP says they will distribute funds based on the colour of your skin How far the USA has gone,2022-09-30 23:25:05+00:00,2022,9
110087,not some minor gas Stop lying to us about that The Global Warming Hoax collapsed in 1997 when the temperature stopped rising while CO2 continue to rise No significant correlation yet alone a cause,2022-09-30 23:24:15+00:00,2022,9
110088,we have an entire national department that handles natural disaster reliefRemember Brownie and his job running FEMA Back during Katrina Ten years after you were relevant Around 20 years after you pfp,2022-09-30 23:23:49+00:00,2022,9
110089,You love playing with fireThis is tantamount to taunting all the environmentalists and global warming terrorists all at onceI recently made a positive comment on a Youtube video about a Bandit 4680 tree recycler just like your photo and was attacked by tree huggers,2022-09-30 23:23:17+00:00,2022,9
110090,Junior That money was already spent The Fed sends billions of dollars in relief to FL and other states every time a natural disaster hits Youre just trying to grandstand for your fans who hate defending freedom,2022-09-30 23:23:03+00:00,2022,9
110091,another made up week they look happy tho so Im guessing global warming is over,2022-09-30 23:22:13+00:00,2022,9
110092,We need a government that will help people to ameliorate the effects of global warming,2022-09-30 23:21:15+00:00,2022,9
110093,the information colected shows it have been happening since a hundreed years ago and is accelerating Yes tropical storms have been happening since forever but as global warming increases the spectrum of temperatures registered it also affect the violence of climate events,2022-09-30 23:21:12+00:00,2022,9
110094,Trump and GOP and DeSantis didnt care or believed in GLOBAL warming or climate changeSo deal with it,2022-09-30 23:20:55+00:00,2022,9
110095,s obviously no global warmingGot it,2022-09-30 23:20:04+00:00,2022,9
110096,s millions in federal that can be syphoned off to pro its a bonanza Trump MAGA Nothing is better than a natural disaster HurricaneIan Hurricane Ian Florida,2022-09-30 23:19:02+00:00,2022,9
110097,repairs cost money but let taxpayers spend that money directly themselves rather than taxing them and losing a big chunk of the funds through waste and overheadIf people believe major global warming imminent why do they keep buying property in lowlying coastal areas,2022-09-30 23:18:40+00:00,2022,9
110098,stranded and in ruin just so you can make a dumb point about electric cars,2022-09-30 23:18:40+00:00,2022,9
110099,ANY place can have weather issues Remember its all global warming causing the problem,2022-09-30 23:18:18+00:00,2022,9
110100,You look ugly today If each one of us does our bit we will be helping to keep global warming from harming our countries You make me sick,2022-09-30 23:17:54+00:00,2022,9
110101,venus planet of love was destroyed by global warming did its people want too much too did its people want too much,2022-09-30 23:17:00+00:00,2022,9
110102,I learned to question what people tell me,2022-09-30 23:16:38+00:00,2022,9
110103,imagine a world where Milo wasnt inventedglobal warming and forever chemicals dont seem so bad now do they,2022-09-30 23:16:33+00:00,2022,9
110104,Bottom line Which party is saying global warming climate change is a hoax Which party loves big oilgas Which party is supporting windsolar to save our planet your choice in 22dems gop desantis dont help NJ RUBIOVoteBlueIn2022,2022-09-30 23:16:01+00:00,2022,9
110105,t believe us,2022-09-30 23:15:59+00:00,2022,9
110106,This hurricane tropical storm thing had me feeling like natural disaster film to bollywood historical drama to horror film and honestly its great,2022-09-30 23:15:49+00:00,2022,9
110107,,2022-09-30 23:15:10+00:00,2022,9
110108,Two different circumstances Get your political BS off a natural disaster,2022-09-30 23:14:56+00:00,2022,9
110109,s look at an historical example the Jurassic period Why no tipping point No runaway Global Warming Why could animals and plants grow so large There should have been massive hurricanes flooding and drought But instead it was a meteor that killed them off,2022-09-30 23:14:30+00:00,2022,9
110110,but what if global warming is the only thing that will save us from the next ice age,2022-09-30 23:14:25+00:00,2022,9
110111,They said that August was going to see a record amount of Hurricains for Florida they didnt get any Now the report is that oh the season shifted and it will probably change again,2022-09-30 23:13:24+00:00,2022,9
110112,I definitely agree that he should have supported aid for the victims of Sandy And Im conservative But when a part of the country goes through a natural disaster you help them plain and simple,2022-09-30 23:13:23+00:00,2022,9
110113,They said global warming does not exist Then silent as higher Gulf of Mexico water temperatures produce massive storms,2022-09-30 23:13:18+00:00,2022,9
110114,They also have fear fake global warming harassing opposition party with arrests and confiscating and division bail reform trans rights abortion plus border crisis Ukraine China Russia Afghanistan Iran infrastructure scam,2022-09-30 23:11:24+00:00,2022,9
110115,It couldnt be global warming thats fake news,2022-09-30 23:11:12+00:00,2022,9
110116,No because global warming is actually so fucking scary and what can I do about it,2022-09-30 23:11:08+00:00,2022,9
110117,t we bail out those same banks when they made dud investments back in 2008 They make dud investments all the time and the tax payer foots the bill for it every time Not really an indicator of whether global warming is true not,2022-09-30 23:11:00+00:00,2022,9
110118,t involved with natural disasters Weirdo,2022-09-30 23:10:43+00:00,2022,9
110119,Heck this madman might just slow global warming,2022-09-30 23:10:13+00:00,2022,9
110120,You mean a natural disaster Like even earthquakes,2022-09-30 23:10:04+00:00,2022,9
110121,t immediately go to site of a natural disaster The presidents arriving would cause more trouble and disruption because he travels with a large security detail as everyone has clearly seen He obviously will be going to FL soon though Stop politicizing a disaster,2022-09-30 23:09:30+00:00,2022,9
110122,I hope everyone can see where our country is as far as reverse racism is definitely a real thing and I have experienced this at my work place,2022-09-30 23:09:24+00:00,2022,9
110123,s totally wrong Republicans want to help others and their selflessness is apparent as it is with Democrats But when government gets involved it must follow the Constitution In a natural disaster Americans should be protected,2022-09-30 23:08:47+00:00,2022,9
110124,lucky for you ive got enough chill to stop global warming,2022-09-30 23:08:19+00:00,2022,9
110125,Just the ones the media promotes There is little consensus on human enhanced global warming There are many trends such as increasing ice in the Arctic that would contradict the specific narrative the media promotes,2022-09-30 23:07:14+00:00,2022,9
110126,Ive watched Bill Nye the science guy for years I f he says were fucked I believe him One report I saw on the news a couple of years ago said that the peninsula of Florida is going to be under water by 2030 Republicans have to accept global warming as fact NOW,2022-09-30 23:06:55+00:00,2022,9
110127,t exist prior,2022-09-30 23:06:45+00:00,2022,9
110128,regular gaselectrichybrid in Florida were DESTROYED because of climate change caused by global warming MAYBE if there were more electric cars storms like ian wouldnt happen and you wouldnt have to make asinine statements like this,2022-09-30 23:06:27+00:00,2022,9
110129,m an idiot apparently First stop using the words global warming If you refer to whatever you think is going on climate change makes more sense Second droughts have always happened Move on,2022-09-30 23:06:00+00:00,2022,9
110130,Without exacerbating global warming mind you,2022-09-30 23:05:42+00:00,2022,9
110131,I just cant say most because theres always going to be a few crackpot scientists that disagree But 99 of climate scientists agree that global warming is real,2022-09-30 23:04:46+00:00,2022,9
110132,The Fake corrupt media and democrats cry out THE SKY IS FALLING over natural Disaster in Florida blaming CLIMATE CHANGE they are such big fools,2022-09-30 23:04:29+00:00,2022,9
110133,Global warming breathes,2022-09-30 23:04:23+00:00,2022,9
110134,Katie Phang in for Ari Melber THANK YOU for the great interview w Bill Nye Not only was it really informative about the causeseffects of Global Warming on the intensity of Hurricanes it also really stuck it to that lying and dangerous SOB Tucker Carlson,2022-09-30 23:03:32+00:00,2022,9
110135,To even bring up equity after a natural disaster and how resources will be allocated is pathetic and disgusting It further again shows your inability to be a leader and that you truly do not care about all people Very Sad,2022-09-30 23:02:54+00:00,2022,9
110136,Red or blue state be damned The people of Florida have been heroic in the face of a horrendous natural disaster Recriminations and politics can set in later But for now and at least from me applause applause to the responders the homeless the Good Samaritans etc,2022-09-30 23:02:45+00:00,2022,9
110137,global warming isnt one thing There is a sever drought in the west and in Europe Just because it is cooler on a given day weather doesnt mean the overall pattern climate isnt changing,2022-09-30 23:02:44+00:00,2022,9
110138,,2022-09-30 23:02:33+00:00,2022,9
110139,So which is it people Ozone layer global feezing global warming climate change Really lefties get you fucking story straight We are sick to death of you commies,2022-09-30 23:02:26+00:00,2022,9
110140,I blame John Kerry and al gore for their stupid climate change bullshit they try and blame everything on global warming actually the world is old and the ocean is too It aint global or climate change idiots,2022-09-30 23:02:17+00:00,2022,9
110141,There is a difference between local weather and climate Check out whats happening to the poles and glaciers in the arctic Do you also believe the earth is flat,2022-09-30 23:01:43+00:00,2022,9
110142,Im an owner and I sometimes hear how others rather rent than be responsible for all owning a property comes with natural disaster etc,2022-09-30 23:01:03+00:00,2022,9
110143,and gave him a hug when his state was devastated by natural disasterMaga GOP are NOT patriots,2022-09-30 23:00:16+00:00,2022,9
110144,Theres a positive blackswan no ones seeing Bitcoin has value why People believe The same principle applies to solving the worlds issuesCreate a cointoken with the purpose of funding global warming solutionsThe more ppl buy the more funds availableBeliefreality,2022-09-30 22:59:55+00:00,2022,9
110145,Correct me if Im wrong,2022-09-30 22:58:32+00:00,2022,9
110146,t that discrimination Seriously what is wrong with BidenHarris This is the first ever to divide or pick and choose who receives relief after a natural disaster Why does BidenKamala have such an extremely difficult time helping Americans,2022-09-30 22:58:10+00:00,2022,9
110147,so what is some unlucky ass protagonist gonna have to beat up both you and the concept of global warming later,2022-09-30 22:58:05+00:00,2022,9
110148,m not wrong though as global warming is supported by the scientific literature and empirical data,2022-09-30 22:57:47+00:00,2022,9
110149,There is no race in a natural disaster There is only need,2022-09-30 22:57:41+00:00,2022,9
110150,s left of the Democratic Party to the conservatives Using racism to pick winners and losers after a natural disaster only shows their moral character Shocking from Veep Throat,2022-09-30 22:57:38+00:00,2022,9
110151,The crazy thing about when a natural disaster strikes your area is that some people get to resume their normal lives the next day while people less than a mile away are dealing with complete devastation Im so incredibly lucky to be the former,2022-09-30 22:57:12+00:00,2022,9
110152,,2022-09-30 22:57:01+00:00,2022,9
110153,its climate changehang onnow its global warmingoopsits changed again to climate change,2022-09-30 22:56:50+00:00,2022,9
110154,That is all,2022-09-30 22:56:41+00:00,2022,9
110155,loss of ability to live in places previously habitable and the needs of refugees is just stunning No one is an island,2022-09-30 22:56:33+00:00,2022,9
110156,m sure indigenous people are big supporters of pollution and global warming,2022-09-30 22:56:31+00:00,2022,9
110157,forgetting the stats for a minute do you agree that global warming should increase the intensity and frequency of hurricanesClimateBrawl ClimateCrisis ClimateEmergency,2022-09-30 22:55:45+00:00,2022,9
110158,Harry is bragging about the dangers of global warming all the time,2022-09-30 22:55:26+00:00,2022,9
110159,James Lovelock As a student of earth science climate change and global warming I believe him the best to exist in understanding amp explaining these subjects,2022-09-30 22:55:07+00:00,2022,9
110160,Again Im not saying not to help but it isnt a lack of empathy to point out that these people get massive federal assistance every time a disaster hits just to vote against that for other people,2022-09-30 22:55:04+00:00,2022,9
110161,its our addiction to consumerism causes global warming and that addiction is also global including Pakistan,2022-09-30 22:55:03+00:00,2022,9
110162,Im starving but theres a natural disaster on top of my house,2022-09-30 22:54:59+00:00,2022,9
110163,It is not time to desert the world and let Putin run amuck A question for you Do you support socialism now I support the Federal government and the rest of America helping out in a natural disaster,2022-09-30 22:54:48+00:00,2022,9
110164,warmer waters will be able to harbor more life Coral reef around australia is thriving againRemember how it was going extinct due to global warming Climate change happens but its not a dire consequence the zealots will have one believe,2022-09-30 22:54:32+00:00,2022,9
110165,I remember the following during my 51 years on Earth1 Impending ice age2 Hole in the ozone layer3 Acid Rain4 Global Warming5 Climate ChangeIm bored of the fear mongering It does not work anymoreBe a good person and take care of the area in arms length,2022-09-30 22:54:31+00:00,2022,9
110166,,2022-09-30 22:54:14+00:00,2022,9
110167,Its really going to be October 1st tomorrow and 85 degrees outside global warming youre getting scary Like I live in Oregon 85 DEGREES IN OCTOBER,2022-09-30 22:53:35+00:00,2022,9
110168,,2022-09-30 22:52:47+00:00,2022,9
110169,Name of a natural disaster,2022-09-30 22:52:30+00:00,2022,9
110170,Like ever How about have you ever watched a disaster movie As silly as they are they at least truthfully explain some shit Global warming doesnt mean its hotter outside Nevermind its like explaining 3D to a blind man,2022-09-30 22:52:13+00:00,2022,9
110171,thats my point White supremacy is trash Pls dont misconstrue my Tweet Its about progressives using a natural disaster to favor one over another That foments racism,2022-09-30 22:52:08+00:00,2022,9
110172,,2022-09-30 22:51:52+00:00,2022,9
110173,s been global warming since the last ice age otherwise wed still be in the ice age,2022-09-30 22:51:29+00:00,2022,9
110174,As in natural Anthropogenic global warming is confusing to me,2022-09-30 22:51:22+00:00,2022,9
110175,How fitting for youHurricaneIan Florida DeSantis2024,2022-09-30 22:50:50+00:00,2022,9
110176,Nice try All he is doing is leading our state and hes doing it well The federal monies Go to any state that has a natural disaster,2022-09-30 22:50:39+00:00,2022,9
110177,the same low cost loans every natural disaster area gets from government You just say stupid shit all the time When you selling stuff at 40 year highs at your business why would rebuilding be any worse as its high prices all around,2022-09-30 22:50:02+00:00,2022,9
110178,,2022-09-30 22:49:47+00:00,2022,9
110179,local woman discovers global warming,2022-09-30 22:48:55+00:00,2022,9
110180,m not sure which part of my previous tweet you misunderstood I am very aware of what you require as evidence for global warming,2022-09-30 22:48:50+00:00,2022,9
110181,Hola idiotas Global warming isnt a prediction It is happening stoopid,2022-09-30 22:47:57+00:00,2022,9
110182,Youre disgusting,2022-09-30 22:47:17+00:00,2022,9
110183,in the event of lightning hitting the plane you will be charged an additional 3599 to cover natural disaster costs,2022-09-30 22:47:12+00:00,2022,9
110184,canceled it under the cover of a natural disaster Good job,2022-09-30 22:47:00+00:00,2022,9
110185,,2022-09-30 22:46:58+00:00,2022,9
110186,Which is it,2022-09-30 22:46:56+00:00,2022,9
110187,not a leadership disaster like all those peaceful protesters in those blue states,2022-09-30 22:46:40+00:00,2022,9
110188,CLIMATE CHANGE IS NORMAL NOT ANTHROPOGENICAs UN Al Gore Gates Biden and their claims continue to be proven false scientists are now beginning to call them and all other global warming alarmists liars,2022-09-30 22:46:24+00:00,2022,9
110189,Physically disgusting No talent Perversion of ideals and most importantly she can just be uploaded to THE LATEST THING at any given momentSurprised she hasnt held a global warming benefit concert for marginalized POC in Kiev yetMaybe next month,2022-09-30 22:45:33+00:00,2022,9
110190,t equal amp equitable distribution of resources to help natural disaster victims must be based on the notion of skin color because she assumes most colored people lack the ability amp resources to help themselves without government intervention,2022-09-30 22:45:05+00:00,2022,9
110191,I feel so badly for the people impacted by Hurricane Ian I dont know how the people in Fort Myers will ever recover The news keeps calling it a thousand year storm but with global warming getting worse by the day I think these types of storms will be the new normal,2022-09-30 22:44:33+00:00,2022,9
110192,Ww3 is a war on energy Global warming gas vs electric,2022-09-30 22:44:28+00:00,2022,9
110193,do I believe this idea of distributing natural disaster aid based on equity would be something the Biden Admin would do if they could Yes Do I think they will or even could do that No,2022-09-30 22:44:17+00:00,2022,9
110194,Wouldnt you think that first responders would get priority if resourcesThe OBiden administration is full of illogical thinking This is what has been elected or was there some kind of neuroleptic implosion,2022-09-30 22:44:07+00:00,2022,9
110195,Have you ever lost everything in a natural disaster,2022-09-30 22:43:53+00:00,2022,9
110196,,2022-09-30 22:43:30+00:00,2022,9
110197,There is NO place that says I remember years ago when we used to get snow Damn you global warmingThis cult draws in naive people that ignore obvious observable evidence,2022-09-30 22:43:06+00:00,2022,9
110198,,2022-09-30 22:42:27+00:00,2022,9
110199,s definitely top 3 I also think climate change which includes global warming and coolingacid raincarbon footprint is top 3 also I still think the lefty elites bought and brought covid to us on purpose Hard to call the sickness a hoax The restrictions arewere a hoax,2022-09-30 22:41:31+00:00,2022,9
110200,Most people come together to help each other in a disaster They dont start shooting each other What is wrong with these folk,2022-09-30 22:41:01+00:00,2022,9
110201,Until global warming forces us to abandon air conditioning I will have to be wearing scarves,2022-09-30 22:40:38+00:00,2022,9
110202,not SUVs,2022-09-30 22:40:36+00:00,2022,9
110203,adjacent Some hairy stuff has happened here in Cali but Ive been extremely lucky so far,2022-09-30 22:40:12+00:00,2022,9
110204,Todays report from my mother You need to get natural disaster Right again,2022-09-30 22:40:09+00:00,2022,9
110205,Hurricanes are truly the worst natural disaster They are horrid even when they arent bad And because of how climate change works they just keep getting worse,2022-09-30 22:39:09+00:00,2022,9
110206,,2022-09-30 22:38:59+00:00,2022,9
110207,How many Republicans in the Fort Myers area now believe that global warming is a serious issue,2022-09-30 22:38:56+00:00,2022,9
110208,So lets make a home out of straw and sticks And then well know if the apocalypse hits We can always rebuild after We get hit by a natural disaster,2022-09-30 22:38:40+00:00,2022,9
110209,Youre not clever You are pathetic,2022-09-30 22:38:26+00:00,2022,9
110210,amp not state officials TrumpPuerto Rico blame blame blame Bushkatrina all his fault Ian is now Desantis problem not Joes Whats different,2022-09-30 22:37:33+00:00,2022,9
110211,,2022-09-30 22:37:29+00:00,2022,9
110212,The worst of human beings,2022-09-30 22:37:20+00:00,2022,9
110213,The climate has changed for millions of years Global warming to ice age to global warming Nothing we humans have done to cause it,2022-09-30 22:37:16+00:00,2022,9
110214,What Elon Musk and his team going to do to Mars will be study at universities to bring back Earth after global warming and population collapse finish with it,2022-09-30 22:36:43+00:00,2022,9
110215,publishing climate scientists I personally am unaware of a single one who completely dismisses the theory of anthropogenic global warming There are hundreds of major scientific institutions on Earth All specifically endorse the theory too,2022-09-30 22:36:29+00:00,2022,9
